theoretical_quantiles,sample_quantiles,qq_line
-0.8625866711826164,-0.2800002098083496,-0.689773819951387
-0.8597277902999666,-0.2800002098083496,-0.6874938013662845
-0.8568759189338094,-0.25,-0.6852193730203461
-0.8540309997140106,-0.25,-0.6829504891596639
-0.8511929759137852,-0.25,-0.6806871045434152
-0.8483617914397228,-0.23000001907348633,-0.6784291744359066
-0.8455373908220065,-0.23000001907348633,-0.6761766545987739
-0.8427197192048207,-0.23000001907348633,-0.6739295012833321
-0.8399087223369401,-0.23000001907348633,-0.67168767122307
-0.8371043465625018,-0.2199997901916504,-0.6694511216262907
-0.8343065388119499,-0.2199997901916504,-0.6672198101688894
-0.8315152465931546,-0.2199997901916504,-0.6649936949872709
-0.8287304179826939,-0.2199997901916504,-0.6627727346713971
-0.8259520016173058,-0.2199997901916504,-0.6605568882579689
-0.8231799466854955,-0.2199997901916504,-0.6583461152237339
-0.8204142029192998,-0.20000028610229492,-0.656140375478917
-0.8176547205862063,-0.20000028610229492,-0.6539396293607773
-0.8149014504812213,-0.20000028610229492,-0.651743837627281
-0.8121543439190824,-0.20000028610229492,-0.6495529614508913
-0.8094133527266163,-0.20000028610229492,-0.6473669624124729
-0.8066784292352358,-0.20000028610229492,-0.6451858024953093
-0.8039495262735706,-0.20000028610229492,-0.6430094440792249
-0.8012265971602379,-0.20000028610229492,-0.6408378499348193
-0.798509595696738,-0.20000028610229492,-0.6386709832178021
-0.7957984761604789,-0.20000004768371582,-0.6365088074634294
-0.7930931932979308,-0.20000004768371582,-0.6343512865810441
-0.7903937023178962,-0.20000004768371582,-0.6321983848487093
-0.7876999588849044,-0.20000004768371582,-0.63005006690794
-0.7850119191127216,-0.20000004768371582,-0.6279062977585268
-0.7823295395579766,-0.20000004768371582,-0.6257670427534533
-0.7796527772138974,-0.20000004768371582,-0.6236322675938998
-0.776981589504159,-0.20000004768371582,-0.6215019383243375
-0.7743159342768391,-0.20000004768371582,-0.6193760213277077
-0.7716557697984767,-0.20000004768371582,-0.6172544833206838
-0.7690010547482371,-0.20000004768371582,-0.6151372913490171
-0.7663517482121751,-0.20000004768371582,-0.6130244127829622
-0.7637078096775991,-0.20000004768371582,-0.6109158153127819
-0.7610691990275302,-0.20000004768371582,-0.6088114669443286
-0.7584358765352579,-0.20000004768371582,-0.6067113359947017
-0.7558078028589866,-0.20000004768371582,-0.6046153910879789
-0.7531849390365747,-0.20000004768371582,-0.6025236011510195
-0.750567246480363,-0.20000004768371582,-0.6004359354093413
-0.7479546869720877,-0.20000004768371582,-0.5983523633830619
-0.7453472226578818,-0.20000004768371582,-0.5962728548829138
-0.7427448160433594,-0.20000004768371582,-0.5941973800063233
-0.740147429988781,-0.20000004768371582,-0.5921259091335543
-0.7375550277043,-0.20000004768371582,-0.5900584129239185
-0.7349675727452889,-0.20000004768371582,-0.5879948623120466
-0.7323850290077397,-0.20000004768371582,-0.5859352285042208
-0.7298073607237444,-0.20000004768371582,-0.5838794829747703
-0.7272345324570456,-0.20000004768371582,-0.5818275974625229
-0.7246665090986613,-0.20000004768371582,-0.5797795439673151
-0.7221032558625822,-0.20000004768371582,-0.5777352947465614
-0.7195447382815368,-0.20000004768371582,-0.5756948223118763
-0.7169909222028262,-0.20000004768371582,-0.5736580994257529
-0.7144417737842257,-0.20000004768371582,-0.5716250990982936
-0.7118972594899523,-0.20000004768371582,-0.5695957945839953
