theoretical_q,sample_q
-1.1436811212273865,-0.45972885808595454
-1.139893415320554,-0.4518942876418784
-1.1361219929188495,-0.4501734021822296
-1.1323666614277408,-0.44752993251840495
-1.1286272316132195,-0.44710771079819905
-1.1249035175226956,-0.44312453457791445
-1.121195336408209,-0.44035433155597936
-1.1175025086518975,-0.4386267472180001
-1.113824857693627,-0.4347717346315859
-1.110162209960714,-0.4288645831995663
-1.1065143947996727,-0.4215718976491493
-1.1028812444099039,-0.4201184577235015
-1.0992625937792717,-0.41964947401565816
-1.0956582806215054,-0.41797292178991274
-1.092068145315345,-0.41240427042841477
-1.0884920308453978,-0.40910436850501153
-1.0849297827446287,-0.39894824303807425
-1.081381249038445,-0.39889535642564306
-1.0778462801903053,-0.3982571615380034
-1.0743247290488243,-0.39718383645579625
-1.0708164507963014,-0.39531362247791
-1.0673213028986477,-0.3949676860115568
-1.0638391450566516,-0.39419471544475054
-1.0603698391585434,-0.3941290166583439
-1.0569132492338271,-0.3915043898288241
-1.0534692414083215,-0.38911507698989173
-1.0500376838603842,-0.3859389771950564
-1.0466184467782835,-0.37458693111474956
-1.0432114023186727,-0.37457758563003335
-1.0398164245661385,-0.37352658874494976
-1.0364333894937898,-0.37336709642189564
-1.0330621749248508,-0.36356300740220643
-1.0297026604952373,-0.36313073603316565
-1.0263547276170724,-0.3591359351699656
-1.023018259443124,-0.35729408050715844
-1.0196931408321348,-0.3546903285081405
-1.01637925831501,-0.35368744127208956
-1.013076500061848,-0.3516469426248318
-1.0097847558497826,-0.35080431934940215
-1.0065039170316126,-0.35025915070984026
-1.0032338765051976,-0.34801725348650125
-0.9999745286835999,-0.34546583747473425
-0.9967257694659429,-0.34431595149356836
-0.9934874962089737,-0.3404367627239539
-0.9902596076993052,-0.3396942466032868
-0.9870420041263192,-0.3377615566230856
-0.9838345870557111,-0.337295114370265
-0.9806372594036585,-0.335731782745007
-0.9774499254115946,-0.332104201212739
-0.9742724906215747,-0.33178017370585516
-0.9711048618522092,-0.3303595752579034
-0.967946947175159,-0.3284817119105954
-0.9647986558921667,-0.32653928982100106
-0.9616598985126192,-0.3264886816186572
-0.958530586731616,-0.3261831857346638
-0.9554106334085408,-0.3232945920660117
-0.9522999525461139,-0.3223367295462295
-0.9491984592699165,-0.3213071159509655
-0.9461060698083728,-0.31631415865470625
-0.9430227014731777,-0.31434910455758397
-0.9399482726401603,-0.31182381009344917
-0.9368827027305684,-0.30592529732784
-0.9338259121927636,-0.30321311097214954
-0.9307778224843183,-0.302208170586201
-0.9277383560545011,-0.30027216751696084
-0.924707436327144,-0.2980252069395036
-0.9216849876838762,-0.29700308019875116
-0.9186709354477215,-0.2946194741106909
-0.915665205867044,-0.2910540330687417
-0.9126677260998375,-0.29051801394331134
-0.9096784241983451,-0.28623511380085376
-0.9066972290940082,-0.2850154634030392
-0.9037240705827271,-0.2849743506262042
-0.9007588793104335,-0.27569955783185557
-0.897801586758962,-0.27510147905279764
-0.8948521252322134,-0.27461029240582224
-0.8919104278426071,-0.2692773643562783
-0.8889764284978107,-0.26822885887574793
-0.8860500618877397,-0.264790725819003
-0.8831312634718256,-0.26174825451433265
-0.880219969466539,-0.26053016735106077
-0.8773161168331686,-0.2580712781046469
-0.8744196432658435,-0.2569487733041639
-0.8715304871797984,-0.25342918914878465
-0.86864858769987,-0.2530041595640497
-0.8657738846492251,-0.25075387045917863
-0.8629063185383106,-0.25065711279024033
-0.8600458305540211,-0.24617662105295174
-0.8571923625490815,-0.2459563755120323
-0.8543458570316346,-0.2456587243286803
-0.8515062571550334,-0.24448253993966104
-0.8486735067078309,-0.2421224739394512
