sample_id,f_x,Q2i,Q2mbr,P,DO,pH2i,COD2i,NH3N2i,pHO,CODo,NH3NO,TempO,pHMBR
1112,0.23229179823205115,-0.010720379937277485,-0.0461089393979298,-0.13661509918672454,-0.07801809687186013,-0.036089317296209775,-0.09042251259612528,-0.002449091770149253,-0.3597629848455956,-0.6477255640269003,-0.9038177836726164,0.027875470668678654,0.1577674609642134
1465,1.6997715817369157,0.07843783906985037,-0.019178348853211225,0.116513189604497,-0.089315369189346,-0.05042412882195081,-0.13192326751970415,-0.007107413484381503,0.15021974994420184,-0.4115607032518963,0.03933509264635896,-0.13534346648451492,-0.19826022812353566
1185,1.5427017348850618,0.019990906572134887,-0.007509734889536213,0.21823465417745513,0.03315986621217236,-0.00823726516167581,-0.22722338050071733,-0.026179091117169945,0.46020269874679415,-0.7047809305581483,-0.35816920529502216,0.2766681791172832,-0.49183359861905684
810,1.6307570159615796,-0.02156107180200345,-0.20958206801354207,0.02664044728697007,0.10808959905660989,-0.023297889818599878,-0.020447327768477474,-0.1280529518755463,0.1784696708412398,-0.39930956279172014,-0.24057966820476334,0.15076942240311766,-0.14876021955225363
637,1.9647715609541185,-0.04076451283114314,0.010286176252798795,0.23446298448132402,-0.03933611744823131,-0.03371217832803136,-0.127128335613925,0.021598576542611665,-0.1351566238463607,-0.2535745166910622,0.06052456968394655,-0.3187367513584319,0.2279296539100757
1590,3.6002304017017934,-0.03031216398568523,0.023077078816863068,0.2972310817580479,-0.08732672304466774,-0.05746902923880224,-0.07426716456708095,0.02565063641208524,0.2510580131857346,-0.18400217155714252,1.9221492070308195,-0.29654007122725706,-0.5473969280816691
1093,0.27921588476480386,-0.01232906627567874,-0.031870629765494055,-0.15003526059986333,-0.07149445363284929,-0.048398747493728876,-0.07778120842132083,-0.0030241359705761887,-0.37056030143001173,-0.5617721872017785,-0.850390672433466,-0.06930910486646749,0.16780301665549102
730,1.5954647295989721,0.006252637391080507,0.07738965373366395,0.1212026909344337,-0.013094727680842484,-0.001123996261602278,-0.14648679803506534,0.007936709576984235,-0.4302143862223634,-0.20303923600552148,-0.565478692068835,0.22919047285653155,0.15455176517996075
506,2.400193798249047,0.031686932041831754,-0.008167496651758411,-0.08646750388135901,0.14834780748491333,0.024536832263641208,-0.11612052619339722,0.10739571688127433,0.4498857548890102,0.368614283984936,-0.08136451558705227,-0.053941897873733914,-0.7425902253098062
1537,1.039816152314894,0.03279682449595645,-0.01511878682335623,0.12544536790904776,0.09907191543807833,-0.015388496824620651,-0.22420942301407595,0.0176894777277152,0.3066606300102813,-0.8185844539745263,-0.6170299410860751,0.10992042544723186,-0.31981602319131003
