sample_id,f_x,Q2i,Q2mbr,P,DO,pH2i,COD2i,NH3-N2i,pHO,CODo,NH3-NO,TempO,pHMBR
1331,129.72507852471801,0.09741135988648651,-0.06938949745437112,0.8843109556243071,1.220236000435789,-0.3876696730288096,-2.2827928374019564,-0.5412235687242948,1.6755193767014736,-55.360584147126815,2.6093646712620995,-20.814241833119414,2.626550354169119
597,97.17774529106352,0.0012030779003214852,1.7953311174986308,5.122757559703472,4.121792363907518,0.6774625354267266,-1.9734243012605723,0.010582967529909358,1.1669976985743193,-89.41628168349608,-0.8003084007577814,-26.11054462675708,2.5145896192992345
493,282.260261904762,11.9680890426011,-1.070431712962629,-0.8465321343075297,0.32477881557804344,4.818271584402889,3.7558830627794495,-1.6334155535049109,-2.9297415797895665,160.72706534418984,4.75087309637799,-79.64351811169652,-18.028647312401358
707,125.5613502340965,0.7959675268700368,-0.7383546908095542,3.483701863151014,0.24665861598901043,0.8392303691465102,-2.8504147297018507,-1.0378520458488603,0.5868836390143958,-80.36312999903193,-1.1762774580167548,2.895723082647123,2.8116266971927564
500,267.4379523809523,-0.8395573938378276,-0.38784762808626977,-0.15173678239297309,-0.037390433696078675,-0.6642643449817437,-0.7011947351321637,-1.670340361132642,-5.230609010332178,151.6342084037108,2.987184520781414,-62.626724964085014,-14.94136225335726
816,124.67237487992392,2.974671581563342,0.089924438768645,-1.6006089673198558,1.1205996863598053,1.9515300172648302,0.02156774362576613,-0.2598755251567122,1.6994607377857525,-83.45118809136898,-2.1571763835264552,1.801500849307332,2.4143814291260806
1355,85.41537166410855,-0.31351867640596054,0.20321996369868228,0.10027229543028332,1.619323564044529,0.06516571941086137,-2.2804202132031577,1.4393809429815647,1.689391033352306,-122.55991961997178,0.18811082142913643,1.5964521801766902,3.6003262896710835
1210,123.49939625027245,2.0432972585539573,0.22520403869557104,0.8930521677318264,2.0912491336458623,-1.0261580320181147,-1.290727366270549,-0.26003464721838326,-0.6623267310705585,-78.81103049943869,-1.3291118479236594,2.553690128360943,-0.9952947162701812
898,63.2695315647192,3.8189906569877667,-2.0193931541497956,-4.939711183346485,0.4707854331660358,0.8482607344208601,-2.6614804324911994,-4.454720818477046,0.6640745661244597,-100.27930242446968,-1.3018580844291863,-28.94605655974346,2.002355467631936
1486,120.9014442107501,-0.5165725854395643,0.18610211713120767,1.3262332845846183,-2.6311783640070896,1.4787316105080466,-2.2349642629411504,-0.49507109303428387,2.0478222675713322,-79.37457617134224,-2.606810696474151,2.646890159912936,1.0072505807862535
1506,62.815793089810406,-0.3534896442738222,0.42510119216363423,-0.19494898251367648,-9.826855317570839,2.480605940111257,-2.228351430441405,-3.3685063292881714,-1.5721274592504153,-126.45096892273716,1.382076692337304,2.3948440472462122,0.06082594053218278
664,96.39713281776307,0.9095163663288885,-1.0073948565731872,3.5218627327799417,2.902735279721723,0.827426234147193,-1.5480387847298183,2.6731582595185936,-1.2037710890150501,-87.83326384102615,1.5293836275548836,-25.173002831605515,0.7309343571673232
1058,91.73738798253169,4.240630835559249,0.3050172917776395,-3.699927709027071,2.422370853319793,-0.07510407534825936,-2.953975222971036,1.6604032528640087,0.3292650180562428,-116.80817573079806,1.3840373186259838,3.0807015280830394,1.784557258895701
277,389.9960134087316,-3.027854730567109,-0.7627142379093468,-7.097063232964632,1.3031238623426027,2.2137934578816716,-0.7819464002016295,-1.8916232356445828,-3.7053256296465125,205.7038621518693,-3.0710106888486695,4.819189695459093,-3.774004966533627
1276,123.11645715115942,2.6739930309951205,-0.49149598509019954,2.245433182035312,2.2839842034518933,1.0129745024241525,-1.7420413876961,0.7715978092148811,4.323612149820561,-95.19734949363819,-0.5648204768590213,1.8100637491196017,5.922918503886668
1399,69.17577323926628,-0.32216852643665883,0.3699468816911918,-0.8291832823106436,-6.413142961958532,0.7606353942980704,-2.37507121663083,-2.6995586044686997,1.402499116498519,-125.24946326624973,0.43786236291042596,2.272171810456283,1.7536581679724994
1429,70.81427963597474,-0.7604007087236296,0.13600362198547156,0.12462301509104562,1.8304546821842942,1.2500329500690517,-2.8395863780550705,-4.945115372921219,1.7340425497490268,-131.29281530968524,0.5045199726799319,1.708780034505966,3.296153215600312
236,461.0526509759721,-2.4668346640974783,0.03205937224701771,6.927996464314442,1.4409933918177436,-0.9147943842629743,2.7711636892639024,-2.1761908422344516,-0.207213623928616,245.32095306253504,3.534839448907696,6.337338006278946,0.3847536916364029
672,108.411160478748,-1.571884547646842,-0.1978863013223916,3.2082557367655946,1.0730727841535415,-0.9308289026815011,-4.046592962302988,-0.33542194299676065,-0.6250596945231086,-69.4846332044679,1.2975962453374956,-21.022226545548328,0.979182450486682
1336,115.24171835815675,-0.7737654646932894,-0.4039192281567858,1.6961347264226398,0.16012336650527714,-0.26047786531700584,-4.976405556207187,-0.11541676542082782,3.0950648471238766,-63.497443600749456,0.8912573508294138,-24.459287694893835,3.818266879219271
1544,80.69880705411146,1.4799950594711981,-0.40797977699620525,0.3247014421690682,2.5675684345244743,1.4077250027219281,-2.2955410904277502,1.1050966170066934,0.33781868920997515,-98.81714489502092,-1.2741541382967072,-24.868889493629258,1.0720238398844575
344,486.8871716755551,-2.7395442788714117,-0.13014370949379372,6.247039350992466,0.6592991666956733,-0.8439174614375236,0.7013473890491229,-2.607423033391549,15.726294858825046,250.91419939225636,4.893747997661135,6.88882268110496,7.109861958670079
1108,43.51160969994058,3.4288551636517712,-0.19837083180502935,-2.091937632824435,-4.869880478582157,-0.04717511131215227,-2.3658071836777306,-0.9224683526294158,0.38615310245606255,-153.10745636428462,-0.5420765003812046,0.7818746959543169,2.992311829879818
208,468.7818071480626,5.314877612781973,-0.10886673214862602,6.5316456931488105,2.479693049990076,-0.3251878006506904,-0.19237946318648408,-0.32137421010683015,-0.2398297015253494,245.38308084847637,4.146324005683364,6.460029997643903,-0.41379351553846777
982,109.74908816994724,1.4619148974086171,-0.2817757237313844,-0.024819298853272005,-0.599822907507844,0.9155445994109509,-5.251688588886475,-0.6644747492891102,0.7645976782832534,-91.72475497301687,0.14865175378895568,2.1158771428937846,2.8222509759525014
1052,68.20353499263113,1.4089705298199453,-2.929858178819951,-5.53231126169111,1.3740066946528204,1.6077802745242875,-2.833206311823561,-2.5537351430833475,0.21099422212286525,-127.18042845376141,0.09059125933736928,2.7417328726637464,1.7314111251950741
1490,108.36544922970876,-1.4832424400193585,-0.11699242668234228,1.9219297894833727,-4.659680697823461,0.8109120451587243,-2.9125448865988695,0.07076264888424189,2.3913124886890187,-93.61557229133484,-0.5515267395940026,2.5651356084474046,3.8773687676044517
58,416.82210780808947,-9.470459726725181,0.3559915831615978,-0.7088529536439001,-0.5168509479117747,12.779306781169135,5.667595514777832,-1.851677829351332,-6.24560409184458,207.88964258358033,0.6779516264976196,5.151924267579859,3.025553637304209
1547,77.02383335833011,-0.762672576935506,0.5121011929779792,0.24098396244035042,-1.834842903323633,1.8142829217286065,-2.3338070608448223,-1.604237549328424,0.2874529561242921,-122.24911432953962,1.0780231171521248,1.4996926964649244,0.30838356791888244
679,80.53234621664585,2.901130253392572,-0.5009895491341874,3.2320526166208667,2.7102310813271777,-0.464842900267799,-3.4645153286915535,1.919077074513963,0.333052506028757,-103.29379723976075,-2.495881250529909,-22.87464529384106,2.4638868834934677
1229,125.1613718136136,-0.002903271291476866,-0.15729703845216902,-0.34532847982589565,1.015534823593078,-1.245551862139056,-1.3249273710935006,-0.5730522301577988,-1.710852523692653,-70.96405303167627,-0.6829955756263781,2.420122427183861,-1.3349114167028766
931,82.38303823493666,-0.26938552207898125,1.0430044884292884,0.8207428556308983,3.135529872341738,-0.2138538797972146,-3.066769548189304,-1.0425549223502792,0.8195064896096454,-92.74744485569111,-1.4575428590734731,-27.135237986237126,2.4294567388482706
1269,123.91340783519661,1.8143323627871741,0.003996793923054938,0.6515485857023223,0.9747952086828668,-0.32444631238948074,-1.9959934959712806,-0.6650556693467926,1.802778415278792,-80.92108428862868,-0.28069635830097583,1.643455309800145,1.142189920164782
715,125.43697411258609,1.1931916680318437,0.08247070392420386,2.9939558060019174,0.9586145875018527,-0.5987245348643487,-3.9198281657365808,-0.9983310304507663,1.3782573896763317,-81.60474810985211,-0.32191607587842497,2.5032596570369843,3.703184853700419
354,460.0357482913993,-5.297963907812937,-0.4677158881708715,1.5607664484055883,2.022501811029408,-1.4159314798068916,0.8299806007559682,-3.1801698666460156,17.38289859272855,222.25979720872422,3.3700804821718338,5.760778912027255,17.14313801449853
811,124.40073201568396,3.6084924629842985,-0.2092836016014884,-2.055752408489696,1.0144824310345666,-1.4933634021754914,0.47072059562688334,-0.6625112427387652,2.913402624755215,-83.4255322871224,-2.0476830285292045,3.636215678750439,2.5839568296949516
1290,120.55522576920802,4.423759788205703,0.5059571636230772,2.5318106469633976,2.935076534392255,0.8481357129176847,-4.432895548743173,0.9646771659390466,4.419217113227272,-69.97023149647329,-0.5767345289680511,-26.527518720733735,5.366384575363195
429,357.2409522764423,-7.871267796202882,0.5073823861853547,-2.1009122960772424,1.6310690416708276,-2.0059309923728863,-2.538932512664848,-1.4095951213457352,1.1432337732315658,188.55251877365936,-15.499899761658273,4.65305227298962,-7.887352854467054
937,84.85491692874707,0.8579339130901305,0.2805423924612046,-3.099015192616956,2.345798857088922,0.9719904178323655,-3.143215808932525,0.7532244633514267,1.1839596065819578,-95.22268900391813,-0.28661092689360596,-22.17276712042634,2.3181779676339835
292,443.8723229718747,-5.93037382844331,0.9381094435174829,1.7051964672610849,1.5708931909006654,-1.783999589556876,-0.5042536178570506,-2.4887022353835726,0.25086336468521053,221.32253127573068,2.898234087114775,6.128438617522699,19.69779843288829
554,131.80219044609052,-0.14002518681032547,-0.33004074993651145,4.15967449920533,1.247734001124309,3.1740955981800916,-4.747342704000672,3.85259540388587,-0.709537340912483,-49.67541079686431,1.563793984411583,-27.790408290450497,1.1294746647639027
1231,119.35058075573447,1.7082539376936734,0.46761963553722735,-0.696926171535837,0.7765468263269616,-0.9312577039113337,-1.7652581586545635,0.8976560008170801,2.963024718877681,-89.01266478676685,-0.38196120301532693,2.7727426179433334,2.4852176789277562
925,84.6275155021211,-1.6146730605782211,-0.5518798529663093,-3.6134973732484608,1.6899389855079177,0.4426823716610751,-4.357882973457686,-0.6938725136096482,-2.367518308739122,-73.027751212314,-3.599104836187527,-28.625673280830192,0.8791601933885893
793,116.69877967234878,-1.2162968445571742,0.015803011828805096,-3.346933371253385,1.828627153064547,0.8693965090714414,-0.12459084141260576,-0.040132732131448696,4.519629667000404,-92.10120133834103,-3.0091879412996243,3.4197342697216033,5.816344767162797
