sample_id,f_x,Q2i,Q2mbr,P,DO,pH2i,COD2i,NH3-N2i,pHO,CODo,NH3-NO,TempO,pHMBR
426,396.29453,1.6263885,0.29429102,-12.161971,3.1393275,-1.4013671,50.622288,-0.12103206,5.5246396,140.60599,0.9797025,3.428166,4.3017344
1255,125.77797,-0.59691,0.010700059,-10.566235,1.6973875,-0.4963468,-17.547844,-2.2416914,2.8769822,-59.700733,5.5475655,2.7313004,4.607488
1278,133.1078,-0.5194955,-0.03540406,-6.037782,2.3658636,0.33176088,-27.581568,1.1111081,3.374426,-34.236885,1.9223387,-11.0686655,4.0258193
346,456.07632,-6.5702896,0.23304242,15.383799,2.619647,-0.68646336,56.53113,-0.42474344,16.28236,156.2766,2.4309452,2.9310446,11.612897
1160,71.32563,0.4235771,0.8247021,-8.308342,-11.124567,-0.22544295,-19.861559,-1.1550871,2.4958665,-93.80766,-1.8109537,2.151488,2.2673395
1568,80.207146,2.1691387,-0.7343741,-14.141335,3.054646,1.1096404,-17.632465,-0.22483155,2.2847805,-78.69279,-0.8663991,-14.950419,-0.6247288
534,129.31465,0.28994897,-0.0109338,1.7787492,1.4772657,-0.6957505,-38.59508,5.20188,1.1296583,-24.106352,-3.7482493,-14.790006,1.9272263
621,108.36531,1.8859982,-0.18295777,11.208181,0.8957697,0.7768215,-32.5849,-0.8162243,-2.3405454,-46.976982,-3.767559,-16.949852,-2.2387486
1450,126.89303,1.745002,-0.106139064,-11.997939,2.531235,-0.5114402,-16.436995,-4.367525,4.9656415,-45.620533,2.5345504,-9.691845,4.3926916
1379,78.56678,-0.44899014,0.1405564,-8.360486,1.6419076,0.8179126,-22.359056,-2.1109087,-1.0498242,-74.1636,0.5066673,-15.247457,-0.2562676
1182,110.818474,3.218348,0.10682,-14.877259,3.005905,1.0994858,-16.440924,-1.8411161,2.9429646,-67.761055,-0.58614385,4.1576114,-1.6624451
1394,75.61013,-0.0048979074,0.15429407,-8.821324,-7.1804004,0.37693244,-18.556368,-1.4372284,-0.23008163,-91.41615,1.9048632,1.3249283,0.03925726
724,130.86514,-0.5582375,-0.11360613,8.371928,1.1528876,0.94690907,-33.413074,1.7965924,-3.9304247,-48.790142,-0.17193106,3.64446,2.4735103
243,351.73492,-0.86604035,0.7925486,-2.899382,-0.46459022,0.53617567,48.233463,-15.366046,-0.28167912,135.17183,-14.518699,3.2477527,-1.3067024
914,96.06518,1.916305,0.23252147,-14.81373,1.0495005,0.7968713,-23.223602,-4.790268,-0.46079352,-45.350636,-0.8970525,-17.3057,-0.5445554
682,90.79822,0.96610403,-1.0264231,7.8013673,1.6335382,0.8933087,-27.680222,-1.7065775,-2.335842,-74.67961,-1.6104281,-11.526122,0.61281896
963,79.38972,0.1723176,0.18777542,-9.975304,2.0181732,-0.3365334,-26.913206,-1.8451656,0.82653075,-87.05082,1.5937622,1.8167812,-0.5609001
867,132.78049,2.2674856,0.64989686,-25.146936,0.7036518,1.0295737,29.89418,-16.220684,-1.9882845,-40.332535,-0.7895439,-13.370056,-3.3725235
1346,95.45249,0.872933,0.06450776,-9.764705,1.9177476,0.43888363,-17.224848,-1.093679,-0.7621734,-70.71915,0.87544554,-8.263604,-0.34518027
312,319.73517,0.3686507,2.7957492,9.264018,3.9369524,1.2572309,54.469063,2.7320745,-4.1859517,57.579388,-2.0696974,1.953342,-7.822013
435,379.22086,-6.4690995,1.1594021,-12.08008,1.0622427,-0.6923606,46.643,0.18373096,5.185951,137.786,0.64272034,3.1513543,3.1915865
1516,58.51315,-0.47944072,0.32412627,-2.008887,-15.293269,1.0750551,-31.388706,-2.454874,0.876665,-93.27406,-1.1863899,2.4181788,0.44844887
615,108.654724,0.9161594,-0.27548838,13.832475,1.70505,0.033941377,-32.778473,-1.3560382,-1.7921869,-56.697254,3.8973486,-15.726156,-2.560935
308,385.97766,12.353824,-0.13395588,11.979281,-0.58927935,0.72842944,44.392014,0.37991393,-3.3604276,122.83109,-6.2449923,3.6655974,0.5199538
430,378.07907,-6.5253134,0.6810801,-10.965655,1.8833768,-0.30712694,46.730988,0.350587,5.2633934,135.31403,-0.2286202,3.081757,3.344176
370,521.7571,-6.0862203,1.0696028,17.112625,2.2089155,-1.9006486,56.32549,-2.0640302,10.79693,220.25394,11.62498,3.6227324,9.336361
1463,127.92557,0.9515231,0.7269342,-0.13185503,-5.4465613,0.3852302,-31.175716,1.7607241,2.3174522,-30.497932,1.592953,-14.108583,2.095085
181,376.95456,-1.0497856,-12.337641,2.9678385,-4.78551,-2.5484855,43.100933,12.368104,0.15484922,141.8853,-5.998899,3.6328907,0.10853952
907,65.18213,2.1867926,-2.3552885,-16.000046,2.5384116,-0.48066184,-17.562159,-1.9920673,0.14790615,-82.57246,-1.2322816,-16.147171,-0.8051432
1440,82.83326,-0.82948273,-2.8541677,-9.636224,2.2535284,0.46733707,-18.556574,-1.6997453,0.6775614,-89.23737,-0.13995108,2.9154963,0.016528696
780,125.835014,2.1992822,0.70046073,1.6318274,0.94126135,-0.39762563,-30.662277,1.8679994,0.54824084,-54.773335,-0.6794897,3.6379452,1.364408
1470,127.25197,1.1364355,0.6893027,-1.3469479,2.2992563,0.92791486,-30.627504,0.584442,2.4444647,-50.98846,-1.5967602,1.6554338,2.6180892
296,399.57864,-1.891484,-11.785271,5.6910486,-4.3609176,-1.8537606,56.611637,0.39163166,-2.7845538,142.64052,5.6738214,3.3026063,8.486886
1263,119.01982,1.350112,-0.19402301,-8.676653,1.7981651,-0.47351614,-16.414436,-1.9503678,3.7282467,-65.98485,0.73791975,1.9528437,3.6900845
461,367.90787,-1.1352333,-0.13953513,-5.787936,0.0987798,-0.8382556,43.412052,-0.4437316,-6.6251388,138.02464,-3.5815136,3.2798598,2.1875563
1046,76.56541,-2.17071,0.7523891,-8.234738,2.745719,0.90176404,-28.963907,-0.5055155,-0.9722457,-89.24097,0.87917703,1.7923276,0.12582268
787,103.55644,2.4242015,-3.660877,-16.689701,1.289614,0.81262743,-17.650503,-4.7346992,-2.1580596,-59.746727,-0.6514493,3.8870358,0.97865903
377,573.8602,2.576341,-0.031088853,25.239304,7.3453484,8.397329,53.613144,0.7604983,4.2752523,236.66408,15.504895,3.5932717,16.465609
1106,42.65523,1.6455368,-0.9674364,-12.015288,-7.767254,-0.290771,-28.840546,-1.7051113,-0.81009215,-106.11486,-2.7836962,1.4235176,1.4249268
126,370.76108,-4.1595893,1.1780035,7.4006696,-0.5849545,-0.6193029,52.091476,1.8294884,0.42543426,136.10881,-1.7421024,2.5132322,-23.136497
901,69.890594,2.315922,-2.3646836,-9.766934,1.697482,0.7846294,-17.750765,-2.5447695,-0.21719795,-82.86282,-3.1526172,-15.009737,-0.69419706
551,126.87058,-0.036045574,-0.46786484,10.802304,2.196271,3.3789613,-25.976328,-2.9429264,-2.7231288,-46.54706,2.431898,-12.988134,0.2863254
355,465.67993,2.0617774,-0.01954127,10.947054,5.8026586,-1.3155648,56.27425,3.2108555,12.311376,156.19583,6.651257,3.2801273,10.823538
1308,86.86287,0.39670274,0.39912233,-8.074185,2.9241135,0.7850874,-19.086731,-2.1840148,2.6580527,-82.258354,-1.2222505,-9.86932,2.9383686
209,463.9002,1.1019166,1.218545,8.8015175,5.496549,0.63736844,54.996437,-1.1330836,1.7542421,187.38803,4.8317823,3.286322,-3.9356973
140,386.695,-0.41356602,1.2686074,11.94669,0.4379366,-0.7133998,46.745792,-0.55066633,7.312486,137.98726,-2.7940142,2.646086,-16.634474
1179,125.0023,1.4198807,-0.016044993,-11.712128,2.7948258,0.5735465,-14.453187,-3.491425,2.1299398,-53.695747,-0.29611814,3.2839708,-0.9915172
1273,126.57467,2.7359278,-0.017085766,-7.804641,1.5014015,0.7894276,-19.141392,-4.8016896,2.9879873,-56.944447,1.7611681,1.7735176,4.278184
1569,74.968666,3.1318045,-0.49921906,-7.8625293,3.2117326,1.352341,-27.212004,-1.571135,0.60555834,-78.61152,-0.9845592,-14.991606,-1.0564977
1557,99.84806,-0.8777972,0.016208053,-9.604179,2.8790295,1.1073116,-22.328627,-1.5861202,2.162809,-62.37967,-1.8032484,-9.639482,2.4455295
1113,46.896854,2.7983966,-0.056826696,-12.036691,-7.767254,-0.14402574,-28.456203,-1.5567032,-0.6737719,-105.61236,-3.310459,3.2969856,0.9594665
590,119.064575,1.8486128,-2.733743,5.335099,2.459824,-0.0051962305,-36.696896,2.1113074,-2.6025321,-23.42655,-6.2254767,-16.292395,-4.1637936
1137,51.16665,1.2039436,0.12995876,-12.231767,-7.317708,-0.12563425,-29.370623,0.64293003,-0.7453942,-104.702866,-0.68465316,3.44315,1.4690084
1452,129.56061,2.1285512,-1.307462,-12.104817,2.506749,0.21310297,-16.586096,-4.2116733,5.375619,-40.193687,3.8646452,-12.786206,3.2055957
10,463.71387,-4.918978,0.8985954,13.936556,0.75462717,-0.27835184,61.991486,-0.4989213,16.919762,166.63173,-5.2312775,2.9152977,11.136954
1192,113.51974,2.1168215,-0.040797193,-10.768169,2.099604,-0.3021314,-16.16103,-1.5566317,2.0675387,-66.79772,-2.7891498,4.186577,2.008517
282,389.8128,-0.9889822,-2.902681,-9.400223,-0.9574596,-2.1476934,51.11542,-3.0808592,-9.382163,162.70824,-4.3975334,3.4275079,6.362886
291,448.83322,-7.0235915,0.83564043,15.749553,1.4016789,-1.5816783,57.5948,-0.5905192,0.05603659,162.777,9.947448,3.2761388,6.934263
701,124.09691,1.6922668,-0.10150034,8.362233,2.4037833,-0.48249343,-27.084179,-3.6504755,-4.7168813,-53.315228,-1.2796072,1.7261415,1.0865247
566,145.16423,0.50265294,-0.28857115,12.731539,0.6786172,1.894604,-31.96079,0.53795135,-2.2115798,-25.973469,3.0174696,-14.449341,1.228873
129,387.07227,-1.6428189,0.8227942,8.938356,-1.3282305,-0.36527428,54.262745,-0.86988896,2.6165025,144.27185,-1.3655843,2.6230707,-20.347595
323,356.60037,-0.9962466,1.1334021,-1.7063916,4.066949,-0.55647814,42.923016,2.3078415,-5.618697,127.468704,-0.66863835,2.9341128,-14.14353
1138,52.27761,0.4007142,0.46834704,-8.991075,-7.240223,-0.41602433,-29.155348,-0.40588617,0.26033556,-105.915085,-0.43064064,2.856048,1.3901478
1013,104.03659,-0.90423304,0.2609111,-11.6696415,1.6875219,0.25483447,-19.508482,-1.8312534,-1.4099159,-67.001114,3.211195,2.8981323,-1.4076527
634,118.88146,1.3115563,-0.16909845,11.633083,0.90524626,0.259365,-33.227448,-0.09220795,-3.2997687,-42.86316,1.291893,-15.890416,-0.43388006
570,156.63213,1.5380704,0.36235267,11.741989,0.77924216,1.5765799,-33.474735,0.689515,-1.4406792,-17.913176,5.6345634,-14.54167,2.2237988
575,143.79337,2.0556765,0.8008207,9.677951,2.2322774,1.9979827,-34.89716,0.5472938,-2.0134294,-29.146942,5.9720106,-15.13768,2.2482557
743,123.91031,-0.11548094,-0.05776735,-6.304363,1.4201639,-0.45055956,-23.198772,0.8842969,-1.078477,-51.61131,2.9428723,2.5975137,-0.5740998
705,125.94719,2.1110528,-1.8013976,10.992591,1.8279145,-0.4849209,-24.080013,-4.102128,-4.127423,-52.710526,-4.8766365,2.989226,0.7531086
158,483.86557,23.406286,0.9884179,8.911479,4.130676,-2.676051,62.89237,-0.5554853,7.5685806,174.71985,4.6887507,3.6920178,-3.3577368
1412,80.75535,1.172325,-0.6515744,-9.343226,2.2306228,0.8037778,-22.297112,-2.348321,1.1449525,-73.98891,0.5600611,-15.387937,-0.5956127
516,165.23763,1.5939226,-0.25344938,14.923462,1.5029908,2.2239308,-21.52176,-0.45921132,9.863536,-27.717112,-0.34318307,-11.147483,-2.8842862
1342,90.29798,1.03885,0.20723984,-31.382355,1.9803293,0.458507,23.525097,-14.52722,0.8559653,-83.26195,0.18527465,-9.271242,1.0331719
195,385.9641,3.877764,-12.059036,4.8462143,-0.5181309,-0.6149597,52.418262,0.35441613,3.3814046,131.01283,-1.4684435,3.3870075,1.8904009
1323,132.85909,0.9244416,-0.009094527,-6.67647,2.5451365,1.2900099,-16.487007,-4.0717077,3.1910226,-41.88763,0.63017756,-9.469282,3.423222
589,130.32527,2.8655398,-1.194101,4.748683,2.2692385,-0.20487228,-39.13409,5.805078,-2.5913794,-17.509556,-4.7513037,-15.296827,-4.137476
410,436.57047,-0.10759882,-0.051814236,17.78874,3.0246303,0.2470646,44.16526,-0.53292924,11.958683,151.34221,-2.192306,3.040983,8.4311695
96,367.45663,-9.97922,-0.20872833,9.271943,0.043788515,-1.5003219,40.72768,-1.5362375,-6.6617637,132.94846,-3.2232985,3.1351962,4.982909
998,76.5474,-2.0970385,-0.11290126,-14.133912,2.8804283,-0.4921845,-28.319983,-1.2070311,-0.687754,-81.61588,-0.96018463,3.6490283,0.18852033
1322,128.46101,2.3477018,-0.08094085,-7.4547086,1.4723593,0.3498188,-17.171436,-4.4671,2.732527,-55.951336,1.1191212,1.8212001,4.287517
156,479.97153,4.3857703,1.0428251,8.159758,2.480065,-1.4678589,60.60546,25.94514,7.684255,175.50928,3.3235555,3.3284743,-10.481506
419,380.0976,-2.659355,-0.15386795,-8.158968,1.6766094,-0.256652,38.17468,-0.7188513,6.8211493,136.52031,1.8671336,3.1499293,4.379113
721,128.99512,1.2104628,-0.59471345,10.392801,0.9761736,-0.537694,-32.3295,-0.2960775,-3.782573,-50.96103,0.2042026,3.689012,1.5677669
477,331.72253,1.0901924,0.06524807,-1.3249751,0.12743904,-0.8578849,35.75755,-11.639034,-3.9426854,130.86493,-4.6937275,3.0918107,-16.27256
909,70.49638,0.19947207,-0.46487075,-14.693104,2.6929576,0.61793613,-20.398808,-2.2941897,-1.7258025,-75.181885,0.8300367,-17.032303,-1.509382
938,79.96947,3.2405157,0.11365006,-11.32769,3.24525,1.0385656,-27.46483,-1.614589,0.48552778,-80.09417,2.16522,-8.623187,-0.651083
1596,126.1301,-0.73394,0.06834884,-13.706269,1.3427144,0.3239802,-14.456792,-3.6645703,3.0760133,-39.700623,5.8994246,-11.88725,0.11274449
447,341.6738,-1.0163723,-0.47359514,-5.258164,0.6208252,0.14033116,42.947487,-1.2175351,-6.0838294,124.66505,-0.7417633,2.9520898,-14.316989
1096,44.35043,1.6494937,-0.23559465,-11.448034,-8.165031,0.9648931,-29.495863,-1.7315547,-0.7888208,-105.63941,-2.4671535,1.4536668,0.79753673
178,375.60263,1.8656348,0.48518094,5.7580147,-1.3779948,-2.0864706,50.402298,-0.9968911,-3.0298681,135.12856,5.0352106,3.1889472,-18.226368
390,487.15982,3.1993878,0.49042362,20.147057,8.487681,17.243587,43.69607,-4.979951,13.7454405,172.18477,2.464837,3.0106158,8.013454
578,151.36972,2.7136474,0.29702988,10.546684,2.146296,-0.5681481,-38.759853,0.027219096,0.013737656,-14.717434,5.1641364,-16.755926,1.8060509
1376,82.383064,1.399734,0.44366005,-6.1723986,1.1993697,0.81883055,-22.128614,-2.2027864,-1.063848,-74.5008,0.40126497,-15.567366,0.29969722
949,85.62146,-0.70123845,0.50357354,-12.626275,2.8529987,1.0837829,-25.476456,0.83397424,2.4584363,-88.40053,0.022159595,1.9197499,3.6949759
1324,133.41937,1.2732186,-0.056724872,-8.754078,2.1118999,-0.14431775,-16.124777,-4.147607,2.6413538,-39.50143,2.141307,-9.389553,3.91381
1421,64.95573,0.09474815,0.17558852,-9.108,-8.097998,0.21260226,-27.08867,-1.1460521,0.20233163,-96.068,4.12585,1.3290093,0.8680128
964,76.15228,0.8315222,0.20101212,-10.401528,2.5873318,0.43029827,-27.648205,-2.183424,-0.13592952,-88.62452,0.27112377,1.8985935,-0.5302855
1287,123.68101,-0.2682619,0.22338346,-5.426556,1.4244175,-0.27901474,-24.348663,0.6298206,4.1166563,-46.55088,3.5472062,-12.814481,3.971078
990,96.94013,-0.770265,-0.059872273,-14.313581,1.5087626,-0.4584521,-19.600023,-2.0761497,-1.6098996,-67.058044,0.069907784,2.8592656,-1.0078236
1305,106.88881,1.1777093,0.21401913,-7.7364926,2.0910876,0.7708702,-18.517118,-1.9248519,2.9075656,-58.875885,-1.5034486,-14.63292,3.4619813
892,111.23822,1.1536499,-3.3273456,-8.295101,2.331835,0.84236866,-18.060013,-4.019794,2.2265434,-46.19956,-2.7367501,-14.732847,2.5989134
843,115.41407,0.9252755,-1.5274059,-16.03665,2.4880786,-0.21124952,-9.740252,-3.7399874,0.073139384,-52.661976,-2.016922,1.3984963,-2.992799
1125,46.58285,2.7663798,-0.06565482,-12.166583,-8.21454,-0.26516107,-27.205723,-0.9738912,-0.74300724,-106.826126,-3.202255,3.6173344,0.4057655
294,376.04507,-9.746587,1.3488655,29.351189,0.53821546,-1.4497725,6.6772723,-3.1964478,-3.6049757,144.38701,1.7763293,2.8826456,7.6249623
611,92.48959,1.0483696,-0.21606168,11.087798,2.4659865,-0.3139475,-32.82853,-2.665301,-0.29852843,-69.38882,0.8772018,-14.922025,-1.812851
1582,100.09637,2.145628,-0.1294995,-13.353778,2.6533513,0.6588252,-21.134455,-0.9836895,3.1915622,-60.183086,2.5194347,-14.368429,-0.3758226
88,364.81055,-10.592386,0.6860786,2.534185,-0.9884893,-1.365143,47.71035,-0.6001411,-11.517282,131.85112,-0.09323308,3.1492004,4.5800643
41,541.47815,21.312412,1.4952257,19.207815,4.7371674,11.83287,58.139595,3.831736,0.5430823,191.52977,14.93229,4.05379,10.406122
131,368.11288,-0.588876,0.15968046,13.393651,-0.5424003,-1.6276808,48.13577,-1.518071,-7.1868186,136.4991,-3.3998616,2.8620534,-17.529997
1366,70.73664,-0.98341924,0.19076565,-8.085096,-3.0911312,0.9799722,-29.40379,-1.1358715,-0.7450612,-91.23672,1.7062544,2.1383977,0.9460363
649,114.421585,0.9278872,0.047477607,7.527441,0.53409946,0.24016674,-37.64237,3.5694916,-3.2703395,-37.769123,-1.9122194,-16.941515,-0.34570855
744,125.30167,1.0795969,0.52898794,-6.49058,1.5663983,0.26231584,-17.338728,-4.5797677,-1.957387,-50.385548,0.3185952,2.6071763,0.23430958
1591,133.7378,0.24556984,-0.36102226,-15.868776,1.6033796,2.0374935,-13.034126,-3.2016292,3.0255687,-34.710197,6.282795,-11.707943,-0.0295735
785,114.563736,-0.76230997,0.3134308,-5.5227575,1.3896301,-0.62031454,-23.065971,0.06676548,-0.93068993,-59.738617,-0.10385768,3.5803764,0.5017408
164,432.4198,-3.8705225,0.28878394,7.887366,4.681226,-0.8494589,55.270992,3.9624074,8.339558,161.44252,0.090185225,2.7436912,-7.0232615
290,457.4145,-6.598839,0.93503904,15.74429,1.4448087,-1.400112,61.788494,-0.47028977,0.34765244,165.6348,10.396287,3.2290049,6.9068894
1514,58.036438,-0.7614059,0.80355984,3.0334709,-18.53953,1.105995,-31.48913,-2.977134,0.43084443,-94.75541,-1.2689803,2.3690636,0.6287808
1495,105.695114,0.35352412,0.9878068,-0.11207335,-13.080351,0.9188784,-29.766533,0.33501792,2.6501226,-60.196625,-0.83280784,2.9669683,2.0149024
348,481.65366,-3.707131,-10.623944,14.169603,0.13248003,-1.9808083,54.32127,-1.2426322,16.369345,198.19208,11.970583,3.4436285,1.1529462
571,151.09375,3.3510265,0.5304218,11.409706,0.6463585,-0.6377993,-29.733318,1.6029723,-1.7244935,-27.865736,4.975357,-13.192252,2.2752247
1426,69.163246,2.8284004,0.12439848,-10.796838,-3.4588664,0.40716836,-26.674854,-1.2282753,-1.1052966,-95.34563,1.7457597,1.9881912,1.2227999
1507,62.156616,-0.87165374,0.33327526,-3.1192596,-12.475674,-0.17253831,-28.85139,-4.309056,0.008923966,-89.702354,-1.2842782,2.3899028,0.75439805
1475,108.54258,-0.66058433,0.38822275,-15.954111,-4.2416115,0.8983411,-22.861128,0.96264195,3.8581939,-59.15427,-0.4750717,3.820072,2.5056
942,92.177826,-0.682104,0.4378178,-9.984672,2.4725006,0.5296871,-24.98288,1.3388213,2.7978418,-73.45722,0.9898425,-10.838486,4.1003714
1055,76.10794,2.3644245,0.1908287,-12.664116,2.2899573,0.4457597,-27.293509,-1.5794835,-1.5545886,-87.17249,-0.09067814,2.8607695,-1.1452012
966,75.28344,-0.8750929,0.18074138,-9.975136,2.4963272,0.44802928,-27.557875,-1.826234,0.09732948,-88.385605,0.27591,1.6870974,-0.7383459
458,371.12912,-0.6445164,0.36073878,11.548139,-1.6679842,1.0339919,41.254627,-6.6904,-5.2846646,136.7908,6.233582,3.1759472,-14.437375
375,590.23834,5.646176,0.59525955,22.330389,5.6066113,6.220888,58.957253,1.8741695,10.056638,240.91563,19.73795,3.5214286,15.319676
333,354.00348,-0.86861134,0.55748844,33.400707,2.4481838,-0.2991676,2.2643692,-1.5036429,-5.528841,137.06534,-3.814767,2.451717,-11.6254635
858,120.18143,-1.724595,0.7334701,-23.797487,0.6100208,1.1045039,18.831131,-15.471535,-1.744902,-43.066967,-1.4082723,-9.8206625,-3.519592
1527,66.6932,1.5323361,-4.4037986,-8.734433,-11.48503,1.1033756,-22.023504,2.0278978,0.77018493,-92.42035,-3.7214246,2.6422045,1.9494421
1167,90.21938,1.7296165,0.4725736,-11.426095,2.1208198,1.1422112,-17.86201,-1.7121938,1.2198668,-89.88408,0.23787096,3.1547282,1.5697472
1049,93.66974,2.3626335,0.043315846,-12.965735,1.217372,-0.5048099,-26.699055,-0.66788465,-2.1020029,-70.17124,1.7366365,2.8771956,-0.9129955
1560,72.44376,1.8616178,-0.2202495,-11.674365,3.259096,1.2299659,-25.133606,-2.44796,1.5607178,-82.35566,-1.2424561,-15.241984,3.3923385
1484,101.97645,0.23676226,0.6790481,-8.355375,-8.498855,0.71586514,-19.401133,-1.0494946,2.775716,-69.98685,0.18110672,2.7609942,2.4623785
1303,92.91505,-0.51145846,0.0056259935,-9.024141,2.4009192,1.5598428,-21.191584,-1.0262165,2.6084192,-68.24752,-1.1526203,-15.505629,3.5431137
328,371.19586,-0.26689762,0.758386,-3.950678,1.6255155,0.7647317,37.853027,0.25549462,-4.732628,131.64992,-0.4437964,3.4929523,4.7334924
1159,86.45774,0.316642,0.12693001,-11.808025,2.138632,0.77802294,-20.928825,-0.9086875,3.0155954,-91.44421,-1.0797156,3.4053254,3.3897424
318,373.44482,-2.4860702,1.1798462,15.397731,1.5051321,0.46192312,44.936054,2.6764297,-6.0892296,129.10535,-3.4457347,2.8080869,-12.060938
1230,123.65066,-0.3461538,0.005770539,-10.134935,0.79286814,-0.40546814,-16.69616,-3.1435437,2.7481847,-54.68167,0.16339083,2.7846346,3.1074357
1085,66.74492,-0.24763036,-0.3711216,-20.50409,1.0129745,0.8674614,-16.171783,-2.496846,-2.0585315,-73.843475,-1.2094231,-17.03927,-0.64968497
167,420.65686,0.07447812,0.47348556,7.503086,-0.71025693,-0.76121235,56.37685,-1.4342264,9.483884,157.8151,0.7142535,2.794543,-11.129499
12,507.45267,1.8984984,0.79829025,17.020592,1.3280476,-1.0750788,70.49223,0.45706654,12.923091,177.43971,10.051341,3.158092,13.504335
171,370.60144,-0.58739245,0.26692057,6.229282,0.672805,-1.7976209,48.114,2.5524178,-7.3213205,138.86903,-4.3125734,2.9988859,-14.539315
260,385.7546,-2.8026044,0.28652132,-8.013953,4.0579705,-1.6425884,51.62546,-16.55331,1.0425832,146.92133,1.6568341,3.2664127,6.4537773
932,62.48957,1.4266741,0.15629959,-13.164848,2.5510566,1.0184779,-30.382551,-0.9015912,-0.46601683,-77.26911,-3.2358174,-16.727413,0.028110877
984,108.55552,0.62033033,-0.23300944,-7.896593,2.1876113,0.35360053,-19.422594,-1.8641949,-1.4391826,-66.29479,0.10790696,2.6721663,0.30798578
904,66.648544,2.3648617,-0.58924097,-14.769939,2.7355492,0.9160383,-17.20172,-2.2456572,-0.519983,-83.73179,-3.0555546,-15.991023,-0.71928763
138,362.49884,-3.3834128,1.4351791,7.4475203,0.057645906,-1.409078,48.48066,-0.7585232,-7.16109,133.13072,-3.6237962,2.8455276,-14.018813
549,134.53032,1.2273114,-0.12286712,9.008686,1.9656026,3.3380888,-37.203064,8.571345,-3.2483253,-34.082554,1.5791034,-16.13864,0.17936182
692,93.005135,-0.76999485,0.29387072,8.310352,3.3338845,0.74346805,-30.818512,-1.6309919,-2.4416237,-73.40443,-0.21685523,-11.571461,1.7211125
965,78.993996,2.0110464,0.17899744,-9.37559,2.007827,1.0618231,-29.313078,-1.3198757,0.11738848,-90.02483,2.4609623,2.1399348,-0.40691707
881,117.59757,0.84358066,0.6220493,-8.786395,2.7485216,1.0003585,-15.47571,-4.152459,1.5022148,-43.168602,-2.2841272,-13.250633,-1.4575365
558,144.01756,2.2572298,-0.42191264,11.352739,2.2437367,3.1491306,-29.114464,1.1468998,-2.0718832,-36.634968,5.7003593,-13.782765,0.7371677
139,361.80945,-3.9001555,0.76107454,9.734417,-1.4614077,-1.5814517,48.715588,-0.26492214,-7.312981,132.35078,-3.3794208,2.8943555,-14.202749
1589,127.555786,0.08384408,0.18521316,-15.620703,1.619736,0.29931742,-13.510987,-3.5315473,3.3423445,-38.037876,6.3242617,-13.024659,-0.029463097
997,78.47541,0.483304,0.26705688,-11.322985,1.2727581,-0.26693898,-25.593857,-1.5468628,-1.2756323,-86.665375,0.2915932,3.228791,0.14722958
224,525.5526,4.46343,1.1558052,10.84424,13.407797,-2.047674,49.689434,22.431597,3.579264,211.94545,1.6155555,3.9383583,5.0730324
802,129.1593,0.49765724,-4.79513,-32.644344,0.6340451,0.4187212,24.462385,-19.13905,4.340631,-49.38859,-0.4839365,2.485509,3.3151076
409,408.7381,-4.328797,-0.11058573,-5.2864184,3.7581172,10.542428,45.72245,-0.1051166,8.682948,139.01561,0.13711748,3.137605,8.116357
325,357.7853,-0.92568356,0.5501108,34.19574,2.3822393,0.6619405,2.275639,-0.86404043,-5.53603,138.56331,-3.9187531,2.451717,-11.507021
917,78.87054,2.0858612,-0.41577762,-16.582636,1.8741055,0.8563588,-22.163307,-2.9614751,-2.3690403,-60.112297,-1.5365245,-18.306997,-0.95404243
299,376.5046,-1.4939146,-1.1920437,-5.7173023,-1.3623846,-2.7600837,51.69199,-0.08304621,-6.874877,132.28175,2.8056836,3.2528853,6.499606
1010,93.35325,0.49239638,0.27452287,-13.219695,3.0035708,-0.51428175,-18.697527,-1.5783769,-1.3108584,-79.864235,3.7997525,2.928791,-1.4171163
834,115.04111,1.3368086,-3.4057817,-15.78475,2.634612,-0.6274744,-8.885805,-4.3071775,-0.027070766,-53.004406,-0.96814764,1.5464829,-2.9224985
1151,61.077415,-0.023598664,0.43419635,-10.71276,-12.728424,0.9929163,-25.337507,2.061957,0.75103766,-96.711815,-0.51286334,2.6374505,0.7705114
1510,52.50531,-0.21809891,0.4172688,-7.89777,-16.07432,1.1718283,-26.21716,-4.234343,0.27328187,-93.24046,-3.704097,2.2850087,0.48787114
193,418.23004,-2.6090178,1.1614218,4.398569,-0.09767267,-1.8127759,52.321682,-0.47585753,2.486929,148.27657,5.0744243,3.3699036,6.6793985
1161,70.5862,1.0757198,0.39560437,-8.037739,-11.400798,-0.11801802,-25.033667,2.3006897,1.9487451,-92.85604,-1.5362948,2.2915714,2.1001189
573,138.12149,3.6978128,-1.5137385,8.786991,2.2755349,2.0289392,-34.588924,-3.2483795,-3.342475,-19.68118,-0.8641854,-14.684307,-0.20091212
503,250.07848,7.6866307,1.160698,-4.401541,0.973686,3.7589335,-29.765158,-2.4870992,5.3587604,115.95187,-1.9782089,-37.001167,-8.635228
605,113.86344,1.2629046,-0.64596105,10.23299,0.30940083,0.547782,-30.312449,-3.8399048,-2.99341,-38.468693,-2.0696015,-16.507578,-3.108365
1360,79.53335,1.1052817,0.5233563,-7.0195384,-1.1908305,0.9953049,-24.793179,1.2020315,-1.2934215,-92.30136,0.8183827,1.0309424,1.0000627
