sample_id,f_x,Q2i,Q2mbr,P,DO,pH2i,COD2i,NH3N2i,pHO,CODo,NH3NO,TempO,pHMBR
598,1.4627888,0.0017438987,-0.035620354,0.035362974,0.020247258,0.006384578,-0.22483791,-0.010237714,0.082491584,-0.88349724,-0.42264763,-0.04720199,0.022164136
628,1.4514145,0.010586077,-0.015270284,0.06329469,0.018891219,0.012201245,-0.23176101,-0.007247412,0.059243396,-0.9295521,-0.42058384,-0.047380142,0.020555353
1335,2.3790383,0.001611061,0.022682264,0.1474844,-0.13499087,0.0073680687,-0.12210652,-0.075234875,-0.0106122745,-0.55695784,0.22606677,-0.06449599,0.019787697
221,5.1420293,0.0027220617,0.07983085,0.112336464,-0.02643348,0.016710859,0.6401384,-0.00669123,-0.03046005,1.8986368,-0.4590411,0.04506337,-0.049220633
113,5.956121,-0.0041817892,0.021368073,0.13503738,0.08942421,0.041744478,0.5478085,-0.0088127125,0.1319287,1.9201945,0.17672119,0.029787373,-0.043335423
1142,0.74407196,-0.009285429,-0.011587549,0.035075594,-0.11142381,0.018023115,-0.23651429,0.04809646,-0.019115593,-1.152369,-0.79036325,0.06137216,-0.0062734624
1057,2.581381,-0.00057079643,-0.0034008594,0.011302296,0.0711741,0.0070434096,-0.19418523,0.0029815314,0.00046773092,-0.66550875,0.43291795,0.008385904,-0.0076636896
174,5.6559544,-0.014441435,-0.013646488,0.12706682,0.13520455,0.05226616,0.36954266,0.06671968,0.13050647,2.0525403,-0.13014102,0.021445174,-0.059545636
782,1.8042452,0.019207941,-0.0016791398,0.102929085,0.05110292,-0.0044404995,-0.23369269,-0.008358795,-0.018263947,-0.5698958,-0.53590703,0.09436909,-0.009563285
601,2.2693098,0.0014386575,-0.014177593,0.056602508,0.026792714,0.0049867746,-0.19238015,-0.013716759,0.08262647,-0.5128513,-0.042965997,-0.06646805,0.020985011
1031,2.604153,-0.009803119,-0.006881449,0.0064329063,0.050933104,0.03849781,-0.17018501,-0.027366083,0.007468349,-0.665488,0.49922585,-0.026556918,-0.01056229
1424,2.077162,-0.01452616,-0.019704299,0.021984302,-0.23253988,0.0076541705,-0.20288868,-0.06931978,-0.0012546887,-0.9928968,0.6567765,-0.012141464,0.017581454
18,4.964228,0.010283031,0.01130273,0.11939673,0.10904196,0.018617269,0.5752559,0.07932067,-0.2479884,1.8809406,-0.5372701,0.03971993,-0.012828158
423,2.6435432,-0.012229103,-0.0016475174,-0.076168455,0.07511953,-0.04271689,-0.05075351,0.010144143,-0.13204531,0.4270611,-0.5077832,0.03354388,0.0025816853
1472,1.7112868,-0.008405079,0.009621775,0.17721146,0.021845648,0.019581096,-0.22551697,0.0011047556,-0.049763557,-0.5935313,-0.60194176,0.02232824,0.020315364
285,4.5056715,0.022642642,0.021277497,0.051163606,-0.080404714,0.004217091,0.5957961,-0.0042452174,-0.2298665,1.5749063,-0.36687264,0.023225306,-0.024605164
428,1.9561858,-0.012888651,-0.014012633,-0.3011334,0.041784298,-0.14970532,0.29169863,0.007995664,-0.12285675,0.13409956,-0.8748021,0.03369666,0.0038726465
1205,14.392548,-0.031747457,0.06923511,0.2834299,0.106981464,0.18256427,0.30586043,-0.1537364,0.2376273,-0.02781882,10.322554,0.08074007,0.098421924
1274,1.9584404,-0.01968128,-0.00042704935,0.08031263,0.038317334,0.008733714,-0.11704376,-0.096952185,-0.015370082,-0.7349442,-0.14368738,0.008471375,0.03227435
1509,1.03743,-0.007470357,-0.005748116,0.09152631,-0.1809623,0.014977841,-0.26034927,-0.07577301,0.034271147,-0.7545925,-0.83113366,0.07116825,0.023078678
31,6.5467887,0.06794217,0.0007391126,0.77987325,0.031528115,0.16208135,0.67054915,0.0828192,0.12305217,1.9532396,-0.41232127,0.05103195,0.117818095
620,1.3371161,-0.000664834,-0.012365838,0.11082172,0.022594502,-0.006463538,-0.23254956,-0.033981804,0.071596585,-0.684025,-0.77627045,-0.06893929,0.028926462
210,5.0549335,-0.025802579,0.0148301385,0.11293672,-0.04232672,-0.00060332456,0.6445419,-0.0058245207,-0.020356664,1.850774,-0.43079332,0.039329845,-0.00020948146
439,1.9145716,0.0011080153,0.013766825,-0.331338,0.005673137,-0.19093896,0.2864251,0.008118035,-0.12283746,0.15153891,-0.8587185,0.028555144,0.0047820583
602,2.2050028,-0.0018297154,-0.007861371,0.057723537,0.02864564,0.005395569,-0.20325907,-0.052902322,0.0691711,-0.4780667,-0.09948044,-0.050310053,0.019339189
654,0.88311917,-0.0018104753,-0.015530054,0.046999056,0.05159611,0.024909731,-0.24282262,-0.024506189,-0.0049362434,-0.89229923,-0.87962013,-0.08633075,-0.010966886
