sample_id,f_x,Q2i,Q2mbr,P,DO,pH2i,COD2i,NH3-N2i,pHO,CODo,NH3-NO,TempO,pHMBR
1108,47.686153789557764,-1.5880086341092579,-3.165130312258211,-20.648315967922816,-5.380275061783529,-0.8722525625976207,-9.023755893653291,-0.25217166023814264,-12.868223010066975,-64.93572181431418,-5.241688090153761,-1.61251651552153,-0.09564921316994753
208,389.7992193396341,0.7323745373457087,2.8865443885407513,28.027671788827796,6.39629106086552,8.490733967923962,22.73367518593048,1.2780290595841308,29.149303613851753,120.42419640352857,-1.4307744287969313,5.3829314810606474,-7.641620244375392
982,99.92433780190413,-0.9610197341044234,1.564104813186992,-20.934850596624653,-6.949650363358448,-1.8306352536716386,-12.13584466788843,-0.33973681238809983,-9.360916977699853,-28.849574194914094,4.524761352434476,-0.569447481938149,2.3972851935234187
1052,80.2449613368774,-2.0489006219010912,-2.025175122613524,-22.699528208337313,1.9611025394286208,-1.5303300335042838,-10.20842264065477,0.01343837813618407,-18.496192242850995,-37.15408105447757,0.4767422099278743,0.12301002340409291,-1.5365644150268505
1490,108.71454098096498,1.4271762865456417,-1.014453723497303,4.284967959987529,-22.490500261235212,-2.0130608773402527,-11.81344794092767,-0.4082250923699636,8.932869758561605,-31.3156010193134,-1.748918758497456,-8.407202910095592,-0.0889249661999763
58,352.47264598002903,-0.7210693441563556,1.8315275120194818,27.050519883811035,13.581427499058288,-0.43027219586665594,35.05277430608394,1.7970012491267042,14.8854801019617,76.12319680331072,3.6423924921959454,4.352119860178659,1.937685286958675
1547,108.22860656948211,3.027059528628996,0.30887402012040643,-2.752205298082779,-14.978505457553961,-2.0437443990081734,-10.959563776931281,0.14666984029255198,12.235440374048153,-45.995492311912095,-0.5866524590767227,-0.8939070740370898,-2.6492289423529476
679,84.90352054784672,-3.552926684355594,-2.787260960168125,20.797366943932207,-0.7916018590041964,1.2854355722500905,-15.350837987578775,-0.44130273029265477,-14.648361361149393,-68.19751009538228,-3.7864745964871083,-1.0811476470654153,0.08827942780095874
1229,117.6696721240026,1.9321943298878939,-0.25680418644483644,-24.36981023172771,-11.641269525256163,1.8954867660993162,-9.245732041232769,-0.555419833566145,12.241214435226599,-17.73091309749797,0.0969176580924703,-5.425138923415742,-2.6409157515093784
931,104.32917648864048,5.675680804287213,5.701587396127775,-22.137116110388405,7.800076750814284,1.329635873579677,-11.101309833745395,0.07713860456591241,-10.066011394278203,-41.85239295295698,-2.9644834392250154,-2.88677183695372,1.383280101466347
1269,123.38193794787925,-2.3695041098669947,-2.900553825243814,-25.872111728543256,1.2793568534682969,0.052700386837578606,-9.265245215495492,-1.1866017905527173,12.326730582238516,-25.10984155505961,-0.37600211715248477,1.2626453904781063,2.1705025514241134
715,151.38613608393513,-0.26280171355092746,3.220568357238104,22.916885781275887,-4.706498854990021,0.26436361609544223,-14.689355537504426,-1.0874749401494612,-14.600430658301914,-15.703283172794963,-0.2403476839698321,0.9292546627772531,1.975393702462916
354,361.0569764760679,2.7669202240599153,-16.2478657803369,30.48832971440812,2.121917164617823,4.324761087519165,16.106969099656897,2.0168719971491456,19.849181235592773,101.9751973827496,5.850218732176641,4.822510733525784,13.612102359601788
