theoretical_quantiles,sample_quantiles,qq_line
-1.0951814249710117,-0.4954996109008789,-0.8553045679376586
-1.0915941867286545,-0.4950779676437378,-0.8525030409865574
-1.0880209406958177,-0.49376988410949707,-0.8497124415371798
-1.0844615328708809,-0.4933898448944092,-0.8469326493188161
-1.0809158117345434,-0.49070024490356445,-0.8441635459993746
-1.0773836281957094,-0.48808813095092773,-0.8414050151431197
-1.0738648355388611,-0.48393452167510986,-0.8386569421695723
-1.0703592893728477,-0.4833608865737915,-0.8359192143135147
-1.066866847581059,-0.48292768001556396,-0.8331917205860785
-1.0633873702729337,-0.48066651821136475,-0.8304743517368736
-1.0599207197367624,-0.47905802726745605,-0.8277670002171283
-1.056466760393741,-0.47827911376953125,-0.8250695601438077
-1.0530253587532332,-0.47641122341156006,-0.8223819272646736
-1.0495963833692126,-0.4713592529296875,-0.8197039989242675
-1.0461797047978318,-0.4698479175567627,-0.8170356740307742
-1.0427751955561035,-0.46923398971557617,-0.8143768530237512
-1.0393827300816387,-0.4684332609176636,-0.8117274378426874
-1.0360021846934233,-0.46679556369781494,-0.8090873318963694
-1.0326334375535964,-0.4626340866088867,-0.806456440033032
-1.029276368630199,-0.4619256258010864,-0.8038346685112658
-1.0259308596608618,-0.4592165946960449,-0.8012219249716591
-1.0225967941174097,-0.4575166702270508,-0.7986181184091539
-1.0192740571713494,-0.455594539642334,-0.7960231591460939
-1.0159625356602189,-0.4541469216346741,-0.7934369588059438
-1.0126621180547615,-0.45382702350616455,-0.7908594302876533
-1.0093726944269217,-0.45207691192626953,-0.7882904877406628
-1.0060941564186148,-0.449964314699173,-0.7857300465405137
-1.0028263972112599,-0.4488701820373535,-0.7831780232650543
-0.9995693114960573,-0.4470241069793701,-0.7806343356712269
-0.996322795444978,-0.44569599628448486,-0.7780989026724124
-0.9930867466824517,-0.4456946849822998,-0.775571644316319
-0.989861064257732,-0.4447067975997925,-0.7730524817633998
-0.9866456486179207,-0.44420528411865234,-0.7705413372657862
-0.9834404015816249,-0.44204282760620117,-0.7680381341467151
-0.9802452263132421,-0.44085991382598877,-0.765542796780445
-0.9770600272978429,-0.44075822830200195,-0.7630552505726419
-0.9738847103166405,-0.44068098068237305,-0.7605754219412202
-0.9707191824230321,-0.4403160810470581,-0.7581032382976328
-0.9675633519191911,-0.43940210342407227,-0.7556386280285895
-0.9644171283331991,-0.4391360282897949,-0.7531815204781986
-0.9612804223967005,-0.43747615814208984,-0.7507318459305149
-0.9581531460230678,-0.43707990646362305,-0.748289535592488
-0.9550352122860593,-0.43479156494140625,-0.7458545215772946
-0.9519265353989607,-0.4295163154602051,-0.7434267368880487
-0.9488270306941949,-0.4286637306213379,-0.741006115401877
-0.9457366146033869,-0.4264149069786072,-0.7385925918543508
-0.9426552046378724,-0.4217345714569092,-0.7361861018242634
-0.9395827193696398,-0.4211585521697998,-0.7337865817187464
-0.9365190784126906,-0.42100146412849426,-0.7313939687587131
-0.9334642024048098,-0.41926145553588867,-0.7290082009646212
-0.9304180129897355,-0.4189029932022095,-0.726629217142548
-0.927380432799715,-0.41881227493286133,-0.7242569568705673
-0.9243513854384394,-0.4185473918914795,-0.7218913604854219
-0.9213307954643472,-0.4158053398132324,-0.7195323690694837
-0.9183185883742839,-0.41579318046569824,-0.7171799244379933
-0.9153146905875132,-0.41163134574890137,-0.7148339691265719
-0.9123190294300687,-0.41121959686279297,-0.7124944463790018
-0.9093315331194323,-0.4096999168395996,-0.7101613001352597
-0.9063521307495436,-0.4083578586578369,-0.7078344750198101
-0.9033807522761176,-0.40651440620422363,-0.7055139163301383
-0.9004173285022717,-0.4061092138290405,-0.7031995700255259
-0.8974617910644537,-0.4054598808288574,-0.700891382716061
-0.8945140724186577,-0.40489256381988525,-0.698589301651873
-0.8915741058269284,-0.40267133712768555,-0.6962932747125933
-0.88864182534414,-0.40244436264038086,-0.694003250397029
-0.8857171658050478,-0.3981461524963379,-0.6917191778130519
-0.8828000628116015,-0.3978707194328308,-0.6894410066676897
-0.8798904527205178,-0.3973239064216614,-0.6871686872574208
-0.8769882726311039,-0.3969461917877197,-0.6849021704586647
-0.8740934603733256,-0.39676380157470703,-0.682641407718464
-0.8712059544961133,-0.39659643173217773,-0.6803863510453511
-0.868325694255905,-0.3949553966522217,-0.6781369530004009
-0.8654526196054135,-0.39310675859451294,-0.6758931666884583
-0.8625866711826164,-0.3925013542175293,-0.6736549457495401
-0.8597277902999666,-0.3923017978668213,-0.6714222443504079
-0.8568759189338094,-0.38961076736450195,-0.6691950171763037
