Date,CODMBR,CODMBR_rolling_mean_7,CODMBR_rolling_std_7,CODMBR_rolling_mean_14,CODMBR_rolling_std_14,CODMBR_rolling_mean_30,CODMBR_rolling_std_30
2022/10/12,98,89,10.92397974,104.2857143,31.23959167,98.73333333,24.68830986
2022/10/13,84,87.57142857,10.81445241,98.92857143,27.31993999,97.6,24.5533901
2022/10/14,75,83.71428571,9.551863443,93.07142857,22.22771757,97.13333333,24.85368679
2022/10/15,121,90.57142857,15.7782249,90.14285714,13.3926337,98.83333333,24.67734314
2022/10/16,105,92.14285714,16.69759036,92.07142857,13.45341984,99.63333333,24.46740736
2022/10/17,89,93.85714286,15.45346317,91.64285714,13.44851804,99.53333333,24.50578163
2022/10/18,77,92.71428571,16.4794244,89.78571429,13.55432699,98.7,24.84177516
2022/10/19,95,92.28571429,16.35761072,90.64285714,13.47137788,98.73333333,24.83592133
2022/10/20,104,95.14285714,16.41572997,91.35714286,13.92069374,98.93333333,24.85396428
2022/10/21,108,99.85714286,14.26450807,91.78571429,14.35901524,99.8,24.6959441
2022/10/22,85,94.71428571,11.61485092,92.64285714,13.48279327,100.2666667,24.26141158
2022/10/23,70,89.71428571,13.78059367,90.92857143,14.76203178,100.1,24.45735204
2022/10/24,47,83.71428571,21.2580517,88.78571429,18.61421529,98.7,26.25097699
2022/10/25,69,82.57142857,21.88498072,87.64285714,19.34149443,97.76666667,26.80540776
2022/10/26,102,83.57142857,22.69256224,87.92857143,19.53483786,97.63333333,26.77297059
2022/10/27,97,82.57142857,21.77810171,88.85714286,19.64240759,96.5,26.02088021
2022/10/28,69,77,19,88.42857143,20.02964835,95.23333333,26.41405495
2022/10/29,77,75.85714286,18.67644302,85.28571429,17.86026346,92.5,23.69016965
2022/10/30,83,77.71428571,18.64326765,83.71428571,16.93620869,90.03333333,20.36136188
2022/10/31,71,81.14285714,13.56992473,82.42857143,17.18547815,87,15.45850954
2022/11/1,103,86,14.54876856,84.28571429,17.9419087,87.83333333,15.62951084
2022/11/2,97,85.28571429,13.73213125,84.42857143,18.04146628,87.9,15.66535822
2022/11/3,110,87.14285714,16.23194968,84.85714286,18.60461954,88.13333333,15.94761539
2022/11/4,116,93.85714286,17.17001817,85.42857143,19.47271972,89.23333333,16.70160705
2022/11/5,93,96.14285714,15.53950419,86,19.57628078,89.2,16.69276118
2022/11/6,89,97,14.84362939,87.35714286,19.03279414,88.76666667,16.51683224
2022/11/7,95,100.4285714,9.727232269,90.78571429,15.12602735,89.5,16.27935015
2022/11/8,96,99.42857143,9.778499252,92.71428571,13.79759495,89.56666667,16.30249258
2022/11/9,95,99.14285714,9.889869757,92.21428571,13.56000097,90.16666667,16.15460505
2022/11/10,103,98.14285714,8.914941978,92.64285714,13.81530446,90.76666667,16.28979654
2022/11/11,98,95.57142857,4.314979446,94.71428571,12.06028812,90.76666667,16.28979654
2022/11/12,106,97.42857143,5.623081684,96.78571429,11.24673335,91.5,16.46888393
2022/11/13,91,97.71428571,5.154748158,97.35714286,10.68145152,92.03333333,16.1725253
2022/11/14,77,95.14285714,9.44154951,97.78571429,9.609118838,90.56666667,15.4332452
2022/11/15,86,93.71428571,10.02853073,96.57142857,9.966978446,89.93333333,15.20873917
2022/11/16,82,91.85714286,10.915258,95.5,10.6968723,89.7,15.27709577
2022/11/17,83,89,10.09950494,93.57142857,10.30843035,89.9,15.14379354
2022/11/18,91,88,9.38083152,91.78571429,8.04007818,89.76666667,15.11492374
2022/11/19,86,85.14285714,5.014265364,91.28571429,8.175277661,89.16666667,14.885965
2022/11/20,93,85.42857143,5.442338433,91.57142857,8.159131606,88.66666667,14.47788643
2022/11/21,101,88.85714286,6.669047194,92,8.503392988,89.2,14.63203854
2022/11/22,89,89.28571429,6.550172662,91.5,8.455767263,89.83333333,14.17643341
2022/11/23,92,90.71428571,5.736267245,91.28571429,8.398063618,91.33333333,11.64217462
2022/11/24,107,94.14285714,7.312741653,91.57142857,8.881391832,92.6,11.1868149
2022/11/25,92,94.28571429,7.250615737,91.14285714,8.690022067,92.26666667,11.04515289
2022/11/26,95,95.57142857,6.267831705,90.35714286,7.682218659,92.2,11.02160887
2022/11/27,89,95,6.708203933,90.21428571,7.68793832,92.86666667,10.13948694
2022/11/28,106,95.71428571,7.653197278,92.28571429,7.760140477,93.83333333,9.955360134
2022/11/29,101,97.42857143,7.230886134,93.35714286,7.86038894,94.43333333,9.821452008
2022/11/30,98,98.28571429,6.824326236,94.5,7.219098601,95.33333333,8.782165837
2022/12/1,121,100.2857143,10.7349008,97.21428571,9.382295696,95.93333333,9.87135645
2022/12/2,124,104.8571429,13.15837593,99.57142857,11.58722297,96.83333333,11.12339359
2022/12/3,130,109.8571429,15.26901625,102.7142857,13.44177513,97.5,12.45889794
2022/12/4,121,114.4285714,12.52806374,104.7142857,13.95833675,97.66666667,12.74506891
2022/12/5,125,117.1428571,12.45563556,106.4285714,14.90851221,98.73333333,13.64812311
2022/12/6,132,121.5714286,11.20799035,109.5,15.46086872,100.1666667,14.80000777
2022/12/7,127,125.7142857,4.231401884,112,15.24164336,101.2333333,15.54899561
2022/12/8,132,127.2857143,4.231401884,113.7857143,16.05365317,102.4333333,16.49176039
2022/12/9,124,127.2857143,4.231401884,116.0714286,14.95359121,103.4,16.88623189
2022/12/10,147,129.7142857,8.635475006,119.7857143,15.75377157,104.8666667,18.66720032
2022/12/11,173,137.1428571,17.60140687,125.7857143,18.82379252,107.3666667,22.37067559
2022/12/12,154,141.2857143,17.67968972,129.2142857,19.30794405,108.9666667,23.93163155
2022/12/13,163,145.7142857,18.81235663,133.6428571,19.44857971,111.3666667,25.61853226
2022/12/14,156,149.8571429,17.12141516,137.7857143,17.33461886,114,26.02121151
2022/12/15,147,152,15.3622915,139.6428571,16.78189108,116.0333333,26.1408431
2022/12/16,135,153.5714286,12.27269521,140.4285714,16.24198873,117.8,25.54563192
2022/12/17,125,150.4285714,16.36925108,140.0714286,16.54115746,119.2,24.70990308
2022/12/18,131,144.4285714,14.28118976,140.7857143,15.85597956,120.5333333,24.20990583
2022/12/19,126,140.4285714,15.05387152,140.8571429,15.78147474,121.8666667,23.32784829
2022/12/20,122,134.5714286,12.58116506,140.1428571,16.42632569,122.8333333,22.68233907
2022/12/21,145,133,9.848857802,141.4285714,16.01784719,124.3,22.64440252
2022/12/22,132,130.8571429,7.690439334,141.4285714,16.01784719,125.7333333,21.6730141
2022/12/23,142,131.8571429,8.706866475,142.7142857,15.21349892,127.4,20.89811079
2022/12/24,123,131.5714286,8.997354108,141,16.02402043,127.9333333,20.56098303
2022/12/25,135,132.1428571,9.081640297,138.2857143,13.14667885,129.3666667,19.43775802
2022/12/26,123,131.7142857,9.481812164,136.0714286,12.90476528,130.3,18.37380069
2022/12/27,128,132.5714286,8.695921321,133.5714286,10.44188522,131.6,16.64973853
2022/12/28,138,131.5714286,7.322502825,132.2857143,8.370539652,132.6666667,15.96404005
2022/12/29,125,130.5714286,7.721337165,130.7142857,7.405076964,133.4666667,14.88747062
2022/12/30,163,133.5714286,14.23443176,132.7142857,11.37087082,135.6333333,14.26469801
2022/12/31,170,140.2857143,18.77688549,135.9285714,14.85035242,137.2666667,15.29916232
2023/1/1,176,146.1428571,22.81394728,139.1428571,18.19491536,139,16.6319178
2023/1/2,185,155,24.31734635,143.3571429,21.45695922,140.8333333,18.52879089
2023/1/3,199,165.1428571,25.93214589,148.8571429,25.1177447,143.4333333,20.96250073
2023/1/4,167,169.2857143,23.02689938,150.4285714,25.54246626,144.8333333,21.09107236
2023/1/5,181,177.2857143,12.31143487,153.9285714,26.17239969,146.4666667,21.94308207
2023/1/6,165,177.5714286,11.9423217,155.5714286,26.08776396,147.7333333,21.87729627
2023/1/7,157,175.7142857,14.12697521,158,24.34685258,148.5666667,21.73299309
2023/1/8,160,173.4285714,15.31727938,159.7857143,23.42969375,149.7666667,21.3197065
2023/1/9,153,168.8571429,16.04606464,161.9285714,21.05839604,149.9666667,21.32100039
2023/1/10,148,161.5714286,10.79902994,163.3571429,19.17372859,149.1333333,20.87356575
2023/1/11,167,161.5714286,10.79902994,165.4285714,17.73616161,149.5666667,21.11166263
2023/1/12,174,160.5714286,8.847921467,168.9285714,13.46485046,149.9333333,21.44589557
2023/1/13,162,160.1428571,8.668497975,168.8571429,13.50132269,150.1333333,21.53222658
2023/1/14,121,155,17.2626765,165.3571429,18.57876018,149.2666667,22.17630505
2023/1/15,135,151.4285714,18.59083235,162.4285714,19.9526913,149.2666667,22.17630505
2023/1/16,140,149.5714286,19.05130917,159.2142857,19.65932377,149.7666667,21.77579063
2023/1/17,131,147.1428571,20.3259159,154.3571429,17.33652056,149.7666667,21.77579063
2023/1/18,115,139.7142857,21.33630932,150.6428571,19.8129994,149.4,22.27663071
2023/1/19,125,132.7142857,15.4349634,146.6428571,18.8418811,149.5,22.15579631
2023/1/20,112,125.5714286,10.35788175,142.8571429,20.1488963,148.4,23.18233572
2023/1/21,121,125.5714286,10.35788175,140.2857143,20.49926292,148.0333333,23.53498252
2023/1/22,109,121.8571429,11.05182596,136.6428571,21.24439163,146.9333333,24.57491479
2023/1/23,113,118,7.937253933,133.7857143,21.56271202,146.6,24.97529814
2023/1/24,125,117.1428571,6.49175301,132.1428571,21.27062671,146.2666667,25.20116764
2023/1/25,115,117.1428571,6.49175301,128.4285714,19.15007245,146,25.49645006
2023/1/26,137,118.8571429,9.702724212,125.7857143,14.32146625,146.3,25.32975625
2023/1/27,120,120,9.219544457,122.7857143,9.85415626,145.7,25.7429602
2023/1/28,121,120,9.219544457,122.7857143,9.85415626,145.5666667,25.86394553
2023/1/29,108,119.8571429,9.423880507,120.8571429,9.921671252,143.7333333,26.52641278
2023/1/30,136,123.1428571,10.57400226,120.5714286,9.370282696,142.6,26.08817938
2023/1/31,127,123.4285714,10.65922359,120.2857143,9.084463249,140.9666667,25.45107996
2023/2/1,144,127.5714286,12.34040981,122.3571429,10.90946761,139.6,24.06829364
2023/2/2,134,127.1428571,12.00595091,123,11.33408746,137.4333333,21.30352623
2023/2/3,128,128.2857143,11.58611649,124.1428571,10.93939348,136.1333333,20.61591841
2023/2/4,135,130.2857143,11.32422603,125.1428571,11.26503879,134.6,18.7939829
2023/2/5,127,133,6.218252702,126.4285714,10.26355978,133.3333333,17.93538851
2023/2/6,118,130.4285714,8.182443459,126.7857143,9.838531562,132.0333333,17.57051475
2023/2/7,121,129.5714286,8.885515233,126.5,9.951806948,130.7333333,16.85830059
2023/2/8,129,127.4285714,6.241184259,127.5,9.395170609,129.9333333,16.32627105
2023/2/9,116,124.8571429,6.768273326,126,9.438057166,128.8666667,16.14958809
2023/2/10,132,125.4285714,7.230886134,126.8571429,9.396047801,127.7,14.47744977
2023/2/11,125,124,5.887840578,127.1428571,9.264133841,126.0666667,11.53983605
2023/2/12,131,124.5714286,6.399404734,128.7857143,7.474866311,125.0333333,9.400965957
2023/2/13,81,119.2857143,17.8205339,124.8571429,14.52243433,123.7,12.36276389
2023/2/14,86,114.2857143,21.73870807,121.9285714,17.8172962,122.0666667,13.95295874
2023/2/15,95,109.4285714,21.7014373,118.4285714,17.96027362,120.5666667,14.37114766
2023/2/16,107,108.1428571,21.51300825,116.5,17.60572459,119.7666667,14.43817577
2023/2/17,115,105.7142857,19.2068936,115.5714286,17.29256971,119.7666667,14.43817577
2023/2/18,103,102.5714286,17.22263184,113.2857143,16.62911521,119.0333333,14.71917195
2023/2/19,106,99,12.20655562,111.7857143,16.23945135,118.8333333,14.85814147
2023/2/20,120,104.5714286,11.50155269,111.9285714,16.30697956,118.8,14.85423427
2023/2/21,128,110.5714286,11.14835029,112.4285714,16.70888426,119.4333333,14.82701015
2023/2/22,115,113.4285714,8.810167287,111.4285714,16.04663533,119.5,14.80156096
2023/2/23,82,109.8571429,14.84844067,109,17.78071557,118.0666667,16.26066405
2023/2/24,97,107.2857143,15.35919145,106.5,16.72745325,117.4666667,16.70377478
2023/2/25,113,108.7142857,15.35919145,105.6428571,15.99811115,116.6666667,16.30598226
2023/2/26,125,111.4285714,16.44036844,105.2142857,15.33311435,116.8333333,16.36666784
2023/2/27,112,110.2857143,16.01784719,107.4285714,13.7209233,116.5333333,16.37014384
2023/2/28,96,105.7142857,14.62548331,108.1428571,12.74517793,116.1333333,16.72852887
2023/3/1,89,102,15.16575089,107.7142857,13.30950251,114.5666667,17.0024001
2023/3/2,79,101.5714286,15.85199402,105.7142857,15.36944307,112.9666667,18.02007182
2023/3/3,96,101.4285714,15.90447676,104.3571429,15.32522879,111.3666667,17.28559961
2023/3/4,103,100,15.1217283,104.3571429,15.32522879,110.3333333,16.80585558
2023/3/5,115,98.57142857,12.6340432,105,15.58598976,109.9,16.49942528
2023/3/6,108,98,12,104.1428571,15.01720625,109,15.8048443
2023/3/7,114,100.5714286,13.35236737,103.1428571,13.71611709,108.5666667,15.46895296
2023/3/8,111,103.7142857,12.75035014,102.8571429,13.48992298,108.3333333,15.37425823
2023/3/9,133,111.4285714,11.58817131,106.5,14.28689556,108.7333333,15.86349819
2023/3/10,122,115.1428571,9.856107606,108.2857143,14.56776511,108.5,15.60448653
2023/3/11,129,118.8571429,9.406178314,109.4285714,15.55988079,108.9333333,15.99554536
2023/3/12,137,122,11.37248141,110.2857143,16.76731514,109.1,16.2679079
2023/3/13,124,124.2857143,9.551863443,111.1428571,17.16372356,109.0666667,16.23519662
2023/3/14,112,124,9.933109617,112.2857143,16.60133716,108.4333333,15.71224722
2023/3/15,131,126.8571429,8.315218406,115.2857143,15.84748741,110.1,15.34960406
2023/3/16,145,128.5714286,10.69044968,120,13.92286443,112.0666667,15.92424595
2023/3/17,108,126.5714286,13.15113611,120.8571429,12.64215867,112.5,15.61773969
2023/3/18,105,123.1428571,15.35609077,121,12.43444348,112.4333333,15.64626943
2023/3/19,120,120.7142857,14.09153748,121.3571429,12.32013451,112.6,15.70108716
2023/3/20,114,119.2857143,14.20931954,121.7857143,11.91752795,112.9666667,15.59726619
2023/3/21,131,122,14.39907404,123,11.92927878,113.8,15.87754867
2023/3/22,147,124.2857143,17.08522057,125.5714286,12.97757999,114.7,16.96883553
2023/3/23,135,122.8571429,15.3994434,125.7142857,13.07627665,114.9333333,17.20451692
2023/3/24,113,123.5714286,14.69531833,125.0714286,13.48768262,114.8666667,17.20812425
2023/3/25,122,126,12.32882801,124.5714286,13.46056511,116.2,16.08683334
2023/3/26,128,127.1428571,12.04752494,123.9285714,13.02934136,117.2333333,15.80415339
2023/3/27,127,129,10.59874206,124.1428571,13.0552503,117.7,15.88134885
2023/3/28,133,129.2857143,10.68822227,125.6428571,12.75573562,117.9666667,16.07414573
2023/3/29,126,126.2857143,7.296444013,125.2857143,12.66387091,118.4333333,16.09815439
2023/3/30,135,126.2857143,7.296444013,124.5714286,11.71267746,119.7333333,15.79596922
2023/3/31,123,127.7142857,4.820590756,125.6428571,10.72457382,120.8666667,14.69631278
2023/4/1,127,128.4285714,4.157609203,127.2142857,8.928593407,122.4666667,12.41726644
2023/4/2,135,129.4285714,4.825527358,128.2857143,8.89622713,123.7666667,11.56297102
2023/4/3,110,127,8.850612032,128,9.438057166,124,11.19421033
2023/4/4,128,126.2857143,8.479667559,127.7857143,9.398678888,124.4333333,11.08488668
2023/4/5,115,124.7142857,9.499373413,125.5,8.178301498,124.6666667,10.79697701
2023/4/6,122,122.8571429,8.355209382,124.5714286,7.743128822,124.9333333,10.62181663
2023/4/7,134,124.4285714,9.360504667,126.0714286,7.353327721,125.7,10.40937906
2023/4/8,121,123.5714286,9.360504667,126,7.400623674,125.3,10.34957937
2023/4/9,126,122.2857143,8.056349167,125.8571429,7.378316911,125.4333333,10.33134946
2023/4/10,114,122.8571429,7.128079953,124.9285714,8.014067302,124.9333333,10.51413936
2023/4/11,121,121.8571429,6.768273326,124.0714286,7.720744142,124.4,10.28423635
2023/4/12,96,119.1428571,11.86631888,121.9285714,10.72354911,123.4666667,11.51830128
2023/4/13,113,117.8571429,11.99206087,120.3571429,10.26275674,123.5,11.48537301
2023/4/14,105,113.7142857,10.38772169,119.0714286,11.00674119,122.6333333,11.87429369
2023/4/15,95,110,11.88836967,116.7857143,12.46026652,120.9666667,12.13283755
2023/4/16,102,106.5714286,9.778499252,114.4285714,11.85628224,120.7666667,12.4004542
2023/4/17,89,103,11.09053651,112.9285714,13.65207387,120.2333333,13.40530861
2023/4/18,110,101.4285714,8.618916074,111.6428571,12.95321251,119.9,13.53501207
2023/4/19,98,101.7142857,8.440266301,110.4285714,13.4032963,119.3666667,14.07978089
2023/4/20,105,100.5714286,7.091242083,109.2142857,13.03945829,118.5,14.13908742
2023/4/21,117,102.2857143,9.411239481,108,11.21811721,117.5,13.07471896
2023/4/22,124,106.4285714,11.75949464,108.2142857,11.51038709,117.1333333,12.71635746
2023/4/23,107,107.1428571,11.59638696,106.8571429,10.30949632,116.9333333,12.83028028
2023/4/24,113,110.5714286,8.462803768,106.7857143,10.25954394,116.6333333,12.81293348
2023/4/25,106,110,8.640987598,105.7142857,9.408903896,115.9,12.76944089
2023/4/26,91,109,10.47218538,105.3571429,9.888665951,114.7,13.36787193
2023/4/27,102,108.5714286,10.72158482,104.5714286,9.669255685,113.6666667,13.09996929
2023/4/28,100,106.1428571,10.41519037,104.2142857,9.744257255,112.8,13.11592872
2023/4/29,105,103.4285714,6.852180744,104.9285714,9.376437619,111.8,12.49386056
2023/4/30,96,101.8571429,7.151423435,104.5,9.653616301,110.9,12.63096906
2023/5/1,106,100.8571429,5.669467095,105.7142857,8.561349385,110.2,12.28511856
2023/5/2,102,100.2857143,5.250850271,105.1428571,8.520176441,109.1,11.43602897
2023/5/3,98,101.2857143,3.59231985,105.1428571,8.520176441,108.7,11.61197361
2023/5/4,96,100.4285714,4.076646615,104.5,8.864362531,107.6333333,11.24180417
2023/5/5,95,99.71428571,4.572172559,102.9285714,8.416689334,106.9666667,11.38202859
2023/5/6,119,101.7142857,8.577378887,102.5714286,7.511163852,106.8666667,11.25789633
2023/5/7,105,103,8.246211251,102.4285714,7.439130281,105.9,10.02531279
2023/5/8,121,105.1428571,10.73046398,103,8.539500976,105.9,10.02531279
2023/5/9,124,108.2857143,12.69795634,104.2857143,10.21634114,105.8333333,9.892816388
2023/5/10,121,111.5714286,12.56791076,106.4285714,10.36053374,106.0666667,10.17072653
2023/5/11,110,113.5714286,10.6435762,107,10.31802008,105.7,9.805522723
2023/5/12,124,117.7142857,7.341986237,108.7142857,11.03441171,106.6333333,10.17598028
2023/5/13,118,117.5714286,7.322502825,109.6428571,11.24282433,106.8,10.3237256
2023/5/14,157,125,14.89966443,114,16.25281041,108.5333333,13.79338505
2023/5/15,141,127.8571429,15.88949938,116.5,17.56635771,110.0666667,14.75999564
2023/5/16,155,132.2857143,18.70574142,120.2857143,19.77344206,111.8333333,16.79302674
2023/5/17,140,135,18.16590212,123.2857143,19.31292342,113.5333333,16.9822084
2023/5/18,138,139,14.44529912,126.2857143,17.96333262,114.4666667,17.54154346
2023/5/19,148,142.4285714,13.07487594,130.0714286,16.37758452,116.1333333,18.28270963
2023/5/20,107,140.8571429,16.66761902,129.2142857,17.29018651,116.2,18.24431891
2023/5/21,113,134.5714286,17.82186992,129.7857143,16.54447884,116.0666667,18.25288514
2023/5/22,100,128.7142857,21.67728677,128.2857143,18.26484042,115.2666667,18.41838162
2023/5/23,117,123.2857143,18.52668603,127.7857143,18.48566418,115.6,18.35399045
2023/5/24,122,120.7142857,17.00700136,127.8571429,18.45934053,115.9,18.38355712
2023/5/25,124,118.7142857,15.38087867,128.8571429,17.78442336,116.5,18.34299641
2023/5/26,107,112.8571429,8.745066637,127.6428571,18.69844561,117.0333333,17.80058762
2023/5/27,102,112.1428571,9.476788687,126.5,19.79024624,117.0333333,17.80058762
2023/5/28,105,111,9.831920803,122.7857143,18.46067993,117.2,17.65844528
2023/5/29,115,113.1428571,8.59124693,120.9285714,17.78272405,117.5333333,17.51400097
2023/5/30,125,114.2857143,9.655987533,118.7857143,14.94182859,118.5,17.07942905
2023/5/31,131,115.5714286,11.31160382,118.1428571,14.13047521,119.3333333,17.0583852
2023/6/1,140,117.8571429,14.47329232,118.2857143,14.35499683,120.6,17.13757718
2023/6/2,135,121.8571429,14.83721191,117.3571429,12.59796774,121.8333333,16.78275661
2023/6/3,131,126,12.17921727,119.0714286,12.71258786,123,16.12879199
2023/6/4,128,129.2857143,7.931252228,120.1428571,12.79337054,124.1,15.25495962
2023/6/5,101,127.2857143,12.55274586,120.2142857,12.67449633,123.5,15.80648056
2023/6/6,106,124.5714286,14.95389741,119.4285714,13.21836884,123.5333333,15.76712716
2023/6/7,99,120,17.35895542,117.7857143,14.26226097,122.8,16.3883895
2023/6/8,108,115.4285714,15.30639456,116.6428571,14.36666624,122.2666667,16.60688128
2023/6/9,101,110.5714286,13.32737962,116.2142857,14.76054289,121.6,17.05488099
2023/6/10,105,106.8571429,9.856107606,116.4285714,14.55871024,121.4333333,17.19599659
2023/6/11,112,104.5714286,4.577377082,116.9285714,14.25301202,121.0333333,17.27362617
2023/6/12,57,98.28571429,18.70574142,112.7857143,21.46259204,119,20.86078651
2023/6/13,88,95.71428571,18.70574142,110.1428571,22.11110804,116.7,20.32350431
2023/6/14,90,94.42857143,18.75150788,107.2142857,21.84976174,115,20.35376776
2023/6/15,43,85.14285714,25.71269836,100.2857143,25.69474227,111.2666667,22.87889154
2023/6/16,70,80.71428571,25.19070123,95.64285714,24.79642388,108.9333333,23.41077461
2023/6/17,71,75.85714286,22.90144516,91.35714286,23.35876427,106.7,23.73583062
2023/6/18,50,67,18.07392228,85.78571429,23.24841954,103.4333333,24.58438435
2023/6/19,85,71,18.58314649,84.64285714,22.83252452,102.7,24.80148772
2023/6/20,40,64.14285714,20.06180925,79.92857143,24.81148706,100.2666667,27.21933052
2023/6/21,54,59,16.653328,76.71428571,25.06431288,98.73333333,28.50037306
2023/6/22,61,61.57142857,15.087049,73.35714286,23.65979109,96.86666667,29.09050483
2023/6/23,97,65.42857143,20.1895777,73.07142857,23.3220407,96.03333333,28.70117543
2023/6/24,47,62,21.10292239,68.92857143,22.345071,93.46666667,29.54451152
2023/6/25,45,61.28571429,21.65420887,64.14285714,19.39015271,91.4,30.71066309
2023/6/26,56,57.14285714,18.96864581,64.07142857,19.42030771,89.86666667,31.30575945
2023/6/27,75,62.14285714,18.29780106,63.14285714,18.47600166,88.86666667,31.28482427
2023/6/28,63,63.42857143,17.94303154,61.21428571,16.78909248,87.13333333,31.22745624
2023/6/29,59,63.14285714,18.00396782,62.35714286,15.97886654,84.93333333,30.78953397
2023/6/30,78,60.42857143,12.69983127,62.92857143,16.41042954,83.16666667,29.55075509
2023/7/1,81,65.28571429,13.19992785,63.64285714,16.99595944,81.2,27.53230078
2023/7/2,71,69,9.746794345,65.14285714,16.62184449,79.06666667,25.63393943
2023/7/3,80,72.42857143,8.560707581,64.78571429,16.21100562,77.36666667,23.68832585
2023/7/4,85,73.85714286,9.805246409,68,15.35728341,75.93333333,21.73973532
2023/7/5,92,78,10.55146119,70.71428571,16.03567451,75.63333333,21.44195586
2023/7/6,59,78,10.55146119,70.57142857,16.13745898,74.06666667,20.85571671
2023/7/7,66,76.28571429,11.48497984,68.35714286,14.2483853,72.96666667,20.35966827
2023/7/8,75,75.42857143,11.29686008,70.35714286,12.92348573,71.86666667,19.26356814
2023/7/9,58,73.57142857,13.07487594,71.28571429,11.33020858,70.43333333,18.6097552
2023/7/10,83,74,13.3666251,73.21428571,10.81436773,69.7,17.60711063
2023/7/11,74,72.42857143,12.47473637,73.14285714,10.80496426,68.43333333,15.72540956
2023/7/12,82,71,10.23067284,74.5,10.62471719,69.26666667,15.76100236
2023/7/13,75,73.28571429,8.788520651,75.64285714,9.644505354,68.83333333,15.40282852
2023/7/14,68,73.57142857,8.541216597,74.92857143,9.825119187,68.1,14.87499638
2023/7/15,71,73,8.563488386,74.21428571,9.712629141,69.03333333,14.1042506
2023/7/16,64,73.85714286,6.962484505,73.71428571,10.06462634,68.83333333,14.13258239
2023/7/17,47,68.71428571,11.13125159,71.35714286,12.1313779,68.03333333,14.67459295
2023/7/18,71,68.28571429,10.95010328,70.35714286,11.47979592,68.73333333,14.2802814
2023/7/19,63,65.57142857,9.198861213,68.28571429,9.762003037,68,13.97781493
2023/7/20,73,65.28571429,8.88283524,69.28571429,9.449693291,69.1,12.95975202
2023/7/21,82,67.28571429,10.93487213,70.42857143,9.974693253,70.03333333,12.84250307
2023/7/22,68,66.85714286,10.82325539,69.92857143,9.903101967,70.26666667,12.73586663
2023/7/23,73,68.14285714,10.96096972,71,9.306738667,69.46666667,11.7112776
2023/7/24,74,72,5.830951895,70.35714286,8.705499083,70.36666667,10.93707183
2023/7/25,79,73.14285714,6.362090103,70.71428571,8.96513393,71.5,9.933398904
2023/7/26,85,76.28571429,5.936168397,70.92857143,9.285756551,72.46666667,9.782931418
2023/7/27,89,78.57142857,7.367883976,71.92857143,10.44004337,72.93333333,10.2315716
2023/7/28,84,78.85714286,7.55928946,73.07142857,10.84480936,73.63333333,10.24689468
2023/7/29,91,82.14285714,7.033931367,74.5,11.82403029,74.7,10.33624356
2023/7/30,108,87.14285714,10.85400957,77.64285714,14.3880674,75.7,11.98605512
2023/7/31,95,90.14285714,9.423880507,81.07142857,12.05413613,76.16666667,12.46258769
2023/8/1,93,92.14285714,8.05043625,82.64285714,12.07417551,76.9,12.79102595
2023/8/2,99,94.14285714,7.712080814,85.21428571,11.38270328,77.53333333,13.40543722
2023/8/3,101,95.85714286,7.712080814,87.21428571,11.53041844,78.06666667,14.01706677
2023/8/4,92,97,6.08276253,87.92857143,11.4922334,78.06666667,14.01706677
2023/8/5,91,97,6.08276253,89.57142857,9.966978446,79.13333333,13.73074409
2023/8/6,85,93.71428571,5.313952883,90.42857143,8.890048764,79.76666667,13.54095533
2023/8/7,96,93.85714286,5.367450401,92,7.615773106,80.46666667,13.82584619
2023/8/8,96,94.28571429,5.407226206,93.21428571,6.681531048,81.73333333,13.43164902
2023/8/9,84,92.14285714,6.148944935,93.14285714,6.780709548,81.76666667,13.436141
2023/8/10,101,92.14285714,6.148944935,94,6.97247335,82.66666667,13.79738439
2023/8/11,105,94,7.831560083,95.5,6.914310689,83.43333333,14.38553712
2023/8/12,97,94.85714286,7.776643908,95.92857143,6.798917173,84.16666667,14.50108993
2023/8/13,89,95.42857143,7.044078905,94.57142857,6.060138177,84.86666667,14.19745809
2023/8/14,105,96.71428571,7.931252228,95.28571429,6.672890867,86,14.40785227
2023/8/15,102,97.57142857,8.162049229,95.92857143,6.866465732,87.26666667,14.0735343
2023/8/16,85,97.71428571,7.889112449,94.92857143,7.384644002,88.53333333,11.86049174
2023/8/17,83,95.14285714,9.423880507,93.64285714,7.801450978,88.93333333,11.44381578
2023/8/18,82,91.85714286,9.423880507,92.92857143,8.398390741,89.56666667,10.44091201
2023/8/19,95,91.57142857,9.271050693,93.21428571,8.3957734,90.3,10.00051723
2023/8/20,87,91.28571429,9.393513466,93.35714286,8.261189548,90.46666667,9.898566017
2023/8/21,91,89.28571429,7.227592631,93,8.246211251,91.23333333,8.943050985
2023/8/22,86,87,4.582575695,92.28571429,8.398063618,91.66666667,8.322521722
2023/8/23,93,88.14285714,4.980915961,92.92857143,8.052369797,92.3,7.625501679
2023/8/24,83,88.14285714,4.980915961,91.64285714,8.101349772,92.43333333,7.417050875
2023/8/25,69,86.28571429,8.693182879,89.07142857,9.177432905,91.9,8.4704354
2023/8/26,70,82.71428571,9.604066599,87.14285714,10.16674173,91.26666667,9.358504645
2023/8/27,82,82,9.416297928,86.64285714,10.24024596,91.2,9.418983033
2023/8/28,88,81.57142857,8.997354108,85.42857143,8.803096358,91.1,9.437087511
