feature_value_original,sample_1,sample_2,sample_3,sample_4,sample_5,sample_6,sample_7,sample_8,sample_9,sample_10,sample_11,sample_12,sample_13,sample_14,sample_15,sample_16,sample_17,sample_18,sample_19,sample_20,sample_21,sample_22,sample_23,sample_24,sample_25,sample_26,sample_27,sample_28,sample_29,sample_30,sample_31,sample_32,sample_33,sample_34,sample_35,sample_36,sample_37,sample_38,sample_39,sample_40
584.1379310344828,2.9247139,0.80329156,2.56735,1.0352068,3.0102131,1.1501269,1.8205186,4.662805,1.8368999,1.130842,2.311971,1.3992207,2.0508955,4.80427,1.3553919,4.8491125,3.3053153,1.5572325,2.256172,3.0457225,5.5026174,2.550592,1.7180356,4.6545854,1.021423,5.264233,1.7461047,0.8420804,4.492565,1.8810323,5.405981,4.0393834,1.0963588,1.9156203,2.3786337,1.7687793,2.8839002,1.6157209,4.9063716,2.6581233
622.8620689655172,2.9247139,0.80329156,2.56735,1.0352068,3.0102131,1.1501269,1.8205186,4.662805,1.8368999,1.130842,2.311971,1.3992207,2.0508955,4.80427,1.3553919,4.8491125,3.3053153,1.5572325,2.256172,3.0457225,5.5026174,2.550592,1.7180356,4.6545854,1.021423,5.264233,1.7461047,0.8420804,4.492565,1.8810323,5.405981,4.0393834,1.0963588,1.9156203,2.3786337,1.7687793,2.8839002,1.6157209,4.9063716,2.6581233
661.5862068965517,2.9247139,0.80329156,2.56735,1.0352068,3.0102131,1.1501269,1.8205186,4.662805,1.8368999,1.130842,2.311971,1.3992207,2.0508955,4.80427,1.3553919,4.8491125,3.3053153,1.5572325,2.256172,3.0457225,5.5026174,2.550592,1.7180356,4.6545854,1.021423,5.264233,1.7461047,0.8420804,4.492565,1.8810323,5.405981,4.0393834,1.0963588,1.9156203,2.3786337,1.7687793,2.8839002,1.6157209,4.9063716,2.6581233
700.3103448275863,2.9247139,0.80329156,2.56735,1.0352068,3.0102131,1.1501269,1.8205186,4.662805,1.8368999,1.130842,2.311971,1.3992207,2.0508955,4.80427,1.3553919,4.8491125,3.3053153,1.5572325,2.256172,3.0457225,5.5026174,2.550592,1.7180356,4.6545854,1.021423,5.264233,1.7461047,0.8420804,4.492565,1.8810323,5.405981,4.0393834,1.0963588,1.9156203,2.3786337,1.7687793,2.8839002,1.6157209,4.9063716,2.6581233
739.0344827586207,2.9247139,0.80329156,2.56735,1.0352068,3.0102131,1.1501269,1.8205186,4.662805,1.8368999,1.130842,2.311971,1.3992207,2.0508955,4.80427,1.3553919,4.8491125,3.3053153,1.5572325,2.256172,3.0457225,5.5026174,2.550592,1.7180356,4.6545854,1.021423,5.264233,1.7461047,0.8420804,4.492565,1.8810323,5.405981,4.0393834,1.0963588,1.9156203,2.3786337,1.7687793,2.8839002,1.6157209,4.9063716,2.6581233
777.7586206896552,2.9247139,0.80329156,2.56735,1.0352068,3.0102131,1.1501269,1.8205186,4.662805,1.8368999,1.130842,2.311971,1.3992207,2.0508955,4.80427,1.3553919,4.8491125,3.3053153,1.5572325,2.256172,3.0457225,5.5026174,2.550592,1.7180356,4.6545854,1.021423,5.264233,1.7461047,0.8420804,4.492565,1.8810323,5.405981,4.0393834,1.0963588,1.9156203,2.3786337,1.7687793,2.8839002,1.6157209,4.9063716,2.6581233
816.4827586206897,2.9247139,0.80329156,2.56735,1.0352068,3.0102131,1.1501269,1.8205186,4.662805,1.8368999,1.130842,2.311971,1.3992207,2.0508955,4.80427,1.3553919,4.8491125,3.3053153,1.5572325,2.256172,3.0457225,5.5026174,2.550592,1.7180356,4.6545854,1.021423,5.264233,1.7461047,0.8420804,4.492565,1.8810323,5.405981,4.0393834,1.0963588,1.9156203,2.3786337,1.7687793,2.8839002,1.6157209,4.9063716,2.6581233
855.2068965517242,2.9247139,0.80329156,2.56735,1.0352068,3.0102131,1.1501269,1.8205186,4.662805,1.8368999,1.130842,2.311971,1.3992207,2.0508955,4.80427,1.3553919,4.8491125,3.3053153,1.5572325,2.256172,3.0457225,5.5026174,2.550592,1.7180356,4.6545854,1.021423,5.264233,1.7461047,0.8420804,4.492565,1.8810323,5.405981,4.0393834,1.0963588,1.9156203,2.3786337,1.7687793,2.8839002,1.6157209,4.9063716,2.6581233
893.9310344827586,2.9247139,0.80329156,2.56735,1.0352068,3.0102131,1.1501269,1.8205186,4.662805,1.8368999,1.130842,2.311971,1.3992207,2.0508955,4.80427,1.3553919,4.8491125,3.3053153,1.5572325,2.256172,3.0457225,5.5026174,2.550592,1.7180356,4.6545854,1.021423,5.264233,1.7461047,0.8420804,4.492565,1.8810323,5.405981,4.0393834,1.0963588,1.9156203,2.3786337,1.7687793,2.8839002,1.6157209,4.9063716,2.6581233
932.6551724137931,2.9247139,0.80329156,2.56735,1.0352068,3.0102131,1.1501269,1.8205186,4.662805,1.8368999,1.130842,2.311971,1.3992207,2.0508955,4.80427,1.3553919,4.8491125,3.3053153,1.5572325,2.256172,3.0457225,5.5026174,2.550592,1.7180356,4.6545854,1.021423,5.264233,1.7461047,0.8420804,4.492565,1.8810323,5.405981,4.0393834,1.0963588,1.9156203,2.3786337,1.7687793,2.8839002,1.6157209,4.9063716,2.6581233
971.3793103448277,2.9247139,0.80329156,2.56735,1.0352068,3.0102131,1.1501269,1.8205186,4.662805,1.8368999,1.130842,2.311971,1.3992207,2.0508955,4.80427,1.3553919,4.8491125,3.3053153,1.5572325,2.256172,3.0457225,5.5026174,2.550592,1.7180356,4.6545854,1.021423,5.264233,1.7461047,0.8420804,4.492565,1.8810323,5.405981,4.0393834,1.0963588,1.9156203,2.3786337,1.7687793,2.8839002,1.6157209,4.9063716,2.6581233
1010.1034482758621,2.9247139,0.80329156,2.56735,1.0352068,3.0102131,1.1501269,1.8205186,4.662805,1.8368999,1.130842,2.311971,1.3992207,2.0508955,4.80427,1.3553919,4.8491125,3.3053153,1.5572325,2.256172,3.0457225,5.5026174,2.550592,1.7180356,4.6545854,1.021423,5.264233,1.7461047,0.8420804,4.492565,1.8810323,5.405981,4.0393834,1.0963588,1.9156203,2.3786337,1.7687793,2.8839002,1.6157209,4.9063716,2.6581233
1048.8275862068967,2.9247139,0.80329156,2.56735,1.0352068,3.0102131,1.1501269,1.8205186,4.662805,1.8368999,1.130842,2.311971,1.3992207,2.0508955,4.80427,1.3553919,4.8491125,3.3053153,1.5572325,2.256172,3.0457225,5.5026174,2.550592,1.7180356,4.6545854,1.021423,5.264233,1.7461047,0.8420804,4.492565,1.8810323,5.405981,4.0393834,1.0963588,1.9156203,2.3786337,1.7687793,2.8839002,1.6157209,4.9063716,2.6581233
1087.5517241379312,2.9247139,0.80329156,2.56735,1.0352068,3.0102131,1.1501269,1.8205186,4.662805,1.8368999,1.130842,2.311971,1.3992207,2.0508955,4.80427,1.3553919,4.8491125,3.3053153,1.5572325,2.256172,3.0457225,5.5026174,2.550592,1.7180356,4.6545854,1.021423,5.264233,1.7461047,0.8420804,4.492565,1.8810323,5.405981,4.0393834,1.0963588,1.9156203,2.3786337,1.7687793,2.8839002,1.6157209,4.9063716,2.6581233
1126.2758620689656,2.9247139,0.80329156,2.56735,1.0352068,3.0102131,1.1501269,1.8205186,4.662805,1.8368999,1.130842,2.311971,1.3992207,2.0508955,4.80427,1.3553919,4.8491125,3.3053153,1.5572325,2.256172,3.0457225,5.5026174,2.550592,1.7180356,4.6545854,1.021423,5.264233,1.7461047,0.8420804,4.492565,1.8810323,5.405981,4.0393834,1.0963588,1.9156203,2.3786337,1.7687793,2.8839002,1.6157209,4.9063716,2.6581233
