feature_value_original,sample_1,sample_2,sample_3,sample_4,sample_5,sample_6,sample_7,sample_8,sample_9,sample_10,sample_11,sample_12,sample_13,sample_14,sample_15,sample_16,sample_17,sample_18,sample_19,sample_20,sample_21,sample_22,sample_23,sample_24,sample_25,sample_26,sample_27,sample_28,sample_29,sample_30,sample_31,sample_32,sample_33,sample_34,sample_35,sample_36,sample_37,sample_38,sample_39,sample_40
10.60344827586207,9.029182,8.4555855,8.010782,8.123039,5.435325,8.826866,6.8664665,5.823438,8.277291,7.710109,6.9654045,7.4542937,8.2445965,6.674906,8.257156,7.339002,3.7588372,8.095843,8.232329,6.675227,7.1962256,8.662935,8.217863,6.7766433,7.977459,7.4838066,8.005948,7.7051396,5.5436864,8.1095295,7.3982925,8.573787,6.9041133,6.4414563,8.602299,7.8039885,7.397166,9.40854,7.004287,7.6419
11.33448275862069,9.029182,8.4555855,7.9231377,8.123039,6.6547008,8.826866,6.8664665,5.823438,8.189647,7.710109,6.9654045,7.4542937,8.156952,6.674906,8.257156,7.339002,4.978211,8.095843,8.144685,6.675227,7.1962256,8.662935,8.217863,6.7766433,7.977459,7.4838066,8.005948,7.7051396,5.5436864,8.1095295,7.3982925,8.573787,6.8164687,7.6608315,8.602299,7.7163444,7.397166,9.40854,7.004287,7.554256
12.065517241379311,9.029182,8.4555855,7.9231377,8.123039,6.5496936,8.826866,6.7614594,5.76586,8.08464,7.605102,6.8603973,7.3492866,8.051945,6.5698986,8.257156,7.233995,4.920633,8.095843,8.144685,6.675227,7.1962256,8.662935,8.112856,6.7766433,7.977459,7.4838066,8.005948,7.7051396,5.4861083,8.1095295,7.3324404,8.573787,6.7114615,7.5558243,8.602299,7.611337,7.2921586,9.40854,7.004287,7.449249
12.796551724137931,9.029182,8.4555855,7.9231377,8.123039,6.646549,8.826866,6.858315,5.8292837,8.08464,7.605102,6.8938293,7.3492866,8.051945,6.6333222,8.257156,7.2974186,4.9840565,8.095843,8.144685,6.675227,7.2296576,8.662935,8.112856,6.873499,8.01089,7.4838066,8.005948,7.7051396,5.582964,8.1095295,7.395864,8.573787,6.7114615,7.65268,8.602299,7.611337,7.2921586,9.40854,7.1011424,7.449249
13.527586206896551,9.029182,8.4555855,7.9231377,8.123039,6.646549,8.826866,6.858315,5.8292837,8.08464,7.605102,6.8938293,7.3492866,8.051945,6.6333222,8.257156,7.2974186,4.9840565,8.095843,8.144685,6.675227,7.2296576,8.662935,8.112856,6.873499,8.01089,7.4838066,8.005948,7.7051396,5.582964,8.1095295,7.395864,8.573787,6.7114615,7.65268,8.602299,7.611337,7.2921586,9.40854,7.1011424,7.449249
14.258620689655173,9.026501,8.452904,7.920456,8.267681,6.975088,8.824184,7.186854,6.1874666,8.081958,7.6024203,7.0201283,7.4755855,8.049262,6.991505,8.401798,7.802924,5.4213552,8.093162,8.142003,6.801526,7.5852513,8.660254,8.110174,7.2290926,8.008208,8.097773,8.003266,7.702458,6.0202627,8.106848,7.7514577,8.571105,6.8377604,7.981219,8.599617,7.6086555,7.289477,9.405858,7.456736,7.446567
14.989655172413793,9.8874855,9.832109,9.343129,8.976447,8.167925,9.747069,8.339577,7.6232495,9.316515,8.9816265,7.998842,8.85479,8.972151,7.8931327,9.324688,8.974505,6.9905024,9.403727,9.33484,7.910784,8.8745575,9.583138,9.420738,8.630507,9.117467,9.645664,9.196102,8.937015,7.456045,8.815616,8.923036,9.881668,7.5465264,9.174059,9.792451,8.469641,7.998242,10.608052,8.628318,8.757131
15.720689655172414,10.244729,10.519809,9.90593,9.290021,8.862921,10.168327,8.895968,8.322094,9.997394,9.734956,8.601406,9.6337,9.393971,8.264473,9.870535,9.645479,7.732054,10.182777,10.0843935,8.24677,9.486842,10.027452,10.1353655,9.360879,9.401844,10.138569,9.925005,9.656595,8.073612,8.9986725,9.48436,10.531933,7.908512,9.890806,10.563066,8.940157,8.284363,11.259867,9.314095,9.47049
16.451724137931034,10.244729,10.519809,9.90593,9.290021,8.862921,10.168327,8.895968,8.322094,9.997394,9.734956,8.601406,9.6337,9.393971,8.264473,9.870535,9.645479,7.732054,10.182777,10.0843935,8.24677,9.486842,10.027452,10.1353655,9.360879,9.401844,10.138569,9.925005,9.656595,8.073612,8.9986725,9.48436,10.531933,7.908512,9.890806,10.563066,8.940157,8.284363,11.259867,9.314095,9.47049
17.182758620689658,10.244729,10.519809,9.90593,9.290021,8.862921,10.168327,8.895968,8.322094,9.997394,9.734956,8.601406,9.6337,9.393971,8.264473,9.870535,9.645479,7.732054,10.182777,10.0843935,8.24677,9.486842,10.027452,10.1353655,9.360879,9.401844,10.138569,9.925005,9.656595,8.073612,8.9986725,9.48436,10.531933,7.908512,9.890806,10.563066,8.940157,8.284363,11.259867,9.314095,9.47049
