Date,CODMBR,denoised,highfreq
2024/3/12,77,75.21190966,1.788090336
2024/3/13,78,77.57824012,0.421759878
2024/3/14,83,80.32645132,2.673548683
2024/3/15,88,83.95808682,4.041913184
2024/3/16,85,87.21465534,-2.214655336
2024/3/17,78,89.95729821,-11.95729821
2024/3/18,105,93.2143078,11.7856922
2024/3/19,95,96.68210005,-1.682100054
2024/3/20,89,99.13772171,-10.13772171
2024/3/21,114,100.564439,13.43556102
2024/3/22,99,101.3061617,-2.306161677
2024/3/23,94,101.0314539,-7.031453894
2024/3/24,106,101.8086972,4.191302785
2024/3/25,108,103.7575423,4.24245768
2024/3/26,98,105.5785008,-7.578500819
2024/3/27,115,107.7714771,7.228522899
2024/3/28,108,109.1443304,-1.144330445
2024/3/29,102,109.5001555,-7.50015549
2024/3/30,117,109.8060274,7.193972631
2024/3/31,110,109.7375064,0.26249356
2024/4/1,109,108.929082,0.070917986
2024/4/2,101,107.4205275,-6.420527504
2024/4/3,112,105.1117628,6.888237155
2024/4/4,98,101.8976347,-3.897634678
2024/4/5,95,103.7528792,-8.752879221
2024/4/6,129,111.2062461,17.79375392
2024/4/7,117,121.338626,-4.338625976
2024/4/8,123,135.8235971,-12.82359712
2024/4/9,152,142.9765731,9.02342694
2024/4/10,144,141.7541639,2.245836109
2024/4/11,135,139.2148257,-4.214825654
2024/4/12,139,132.2867233,6.713276721
2024/4/13,132,129.3358681,2.66413194
2024/4/14,125,131.4049799,-6.404979863
2024/4/15,130,131.8775117,-1.877511677
2024/4/16,122,132.8744412,-10.87444117
2024/4/17,140,134.1539959,5.846004097
2024/4/18,136,135.0914194,0.908580639
2024/4/19,142,137.4837886,4.516211381
2024/4/20,159,141.1894513,17.81054867
2024/4/21,140,141.9738425,-1.973842464
2024/4/22,128,139.7960673,-11.7960673
2024/4/23,131,136.6094356,-5.609435573
2024/4/24,120,131.3963723,-11.39637226
2024/4/25,128,128.821415,-0.821415048
2024/4/26,147,129.3308172,17.66918276
2024/4/27,135,129.8507988,5.14920117
2024/4/28,128,131.5821765,-3.582176536
2024/4/29,119,132.1132776,-13.1132776
2024/4/30,131,131.038339,-0.038339038
2024/5/1,140,130.5054985,9.494501525
2024/5/2,135,129.8826426,5.117357431
2024/5/3,129,132.1286199,-3.128619897
2024/5/4,133,137.7718673,-4.771867284
2024/5/5,135,144.9345003,-9.934500272
2024/5/6,177,154.5261868,22.47381325
2024/5/7,159,157.2847872,1.71521283
2024/5/8,143,152.2728688,-9.272868752
2024/5/9,135,144.6918012,-9.691801164
2024/5/10,126,131.9839543,-5.983954273
2024/5/11,130,125.1418243,4.858175736
2024/5/12,145,125.2552711,19.7447289
2024/5/13,112,124.8254494,-12.82544935
2024/5/14,124,126.6704068,-2.670406822
2024/5/15,135,127.6972743,7.302725656
2024/5/16,121,127.1398659,-6.139865876
2024/5/17,130,128.8075533,1.192446735
2024/5/18,135,131.9168121,3.083187869
2024/5/19,129,132.4673917,-3.46739169
2024/5/20,136,130.6348514,5.365148552
2024/5/21,126,127.7872629,-1.787262899
2024/5/22,115,123.0065167,-8.006516685
2024/5/23,121,119.8546183,1.145381732
2024/5/24,128,118.566724,9.433275972
2024/5/25,115,116.6560619,-1.656061857
2024/5/26,109,114.9585301,-5.958530101
2024/5/27,112,115.1783006,-3.178300583
2024/5/28,120,117.2802188,2.719781215
2024/5/29,129,121.1155846,7.884415396
2024/5/30,125,127.1659152,-2.165915169
2024/5/31,131,130.5919041,0.408095914
