target_time,y_true,y_pred,residual,abs_error,dataset
2021-04-21,5.1,5.8609843,-0.7609844,0.7609844,train
2021-04-22,5.5,5.449152,0.050848007,0.050848007,train
2021-04-23,5.7,5.953213,-0.2532134,0.2532134,train
2021-04-24,5.6,5.7085376,-0.108537674,0.108537674,train
2021-04-25,5.5,5.6032524,-0.10325241,0.10325241,train
2021-04-26,7.5,5.517325,1.9826751,1.9826751,train
2021-04-27,7.2,7.085931,0.114068985,0.114068985,train
2021-04-28,6.5,6.4284205,0.07157946,0.07157946,train
2021-04-29,6.0,6.0291176,-0.029117584,0.029117584,train
2021-04-30,6.1,5.9668245,0.13317537,0.13317537,train
2021-05-01,5.6,5.941972,-0.34197187,0.34197187,train
2021-05-02,5.1,5.540681,-0.44068098,0.44068098,train
2021-05-03,5.5,5.335006,0.16499376,0.16499376,train
2021-05-04,5.7,5.634376,0.06562376,0.06562376,train
2021-05-05,5.6,5.4998064,0.1001935,0.1001935,train
2021-05-06,5.5,5.324741,0.17525911,0.17525911,train
2021-05-07,5.6,5.3782315,0.22176838,0.22176838,train
2021-05-08,5.4,5.293414,0.10658598,0.10658598,train
2021-05-09,5.3,5.225838,0.07416201,0.07416201,train
2021-05-10,4.3,5.2460814,-0.94608116,0.94608116,train
2021-05-11,5.9,4.596357,1.3036432,1.3036432,train
2021-05-12,5.5,5.749244,-0.24924421,0.24924421,train
2021-05-13,5.3,5.214494,0.08550596,0.08550596,train
2021-05-14,5.2,5.310976,-0.11097622,0.11097622,train
2021-05-15,5.2,5.1656046,0.034395218,0.034395218,train
2021-05-16,5.3,5.0019803,0.2980199,0.2980199,train
2021-05-17,6.4,5.0915976,1.3084025,1.3084025,train
2021-05-18,5.9,5.7956667,0.1043334,0.1043334,train
2021-05-19,5.6,5.5597825,0.0402174,0.0402174,train
2021-05-20,7.8,5.627286,2.1727142,2.1727142,train
2021-05-21,7.5,7.14199,0.35800982,0.35800982,train
2021-05-22,7.2,6.9797444,0.22025537,0.22025537,train
2021-05-23,6.5,6.774628,-0.27462816,0.27462816,train
2021-05-24,6.0,6.5154076,-0.51540756,0.51540756,train
2021-05-25,6.1,5.83049,0.2695098,0.2695098,train
2021-05-26,5.6,6.3987117,-0.7987118,0.7987118,train
2021-05-27,5.1,5.900435,-0.80043507,0.80043507,train
2021-05-28,5.5,5.2398796,0.2601204,0.2601204,train
2021-05-29,5.7,5.619058,0.08094168,0.08094168,train
2021-05-30,5.6,5.058727,0.5412731,0.5412731,train
2021-05-31,5.5,5.0644207,0.4355793,0.4355793,train
2021-06-01,7.5,5.4993777,2.0006223,2.0006223,train
2021-06-02,7.2,6.858931,0.34106874,0.34106874,train
2021-06-03,6.5,6.3242993,0.17570066,0.17570066,train
2021-06-04,6.0,6.252114,-0.25211382,0.25211382,train
2021-06-05,6.1,5.96994,0.13005972,0.13005972,train
2021-06-06,5.6,6.3181734,-0.7181735,0.7181735,train
2021-06-07,5.97,5.8856025,0.084397316,0.084397316,train
2021-06-08,5.95,6.389402,-0.4394021,0.4394021,train
2021-06-09,5.92,6.318146,-0.39814615,0.39814615,train
2021-06-10,5.9,6.3097,-0.40969992,0.40969992,train
2021-06-11,5.87,5.833406,0.036593914,0.036593914,train
2021-06-12,5.85,5.9685864,-0.11858654,0.11858654,train
2021-06-13,5.82,5.619028,0.20097208,0.20097208,train
2021-06-14,5.8,5.9125476,-0.1125474,0.1125474,train
2021-06-15,5.78,5.808448,-0.028447628,0.028447628,train
2021-06-16,5.75,5.8149977,-0.06499767,0.06499767,train
