time_col_std,y_true_std,y_pred_std,residual,abs_error,dataset
2023/3/31,123,135,-12,12,train
2023/4/1,127,123,4,4,train
2023/4/2,135,127,8,8,train
2023/4/3,110,135,-25,25,train
2023/4/4,128,110,18,18,train
2023/4/5,115,128,-13,13,train
2023/4/6,122,115,7,7,train
2023/4/7,134,122,12,12,train
2023/4/8,121,134,-13,13,train
2023/4/9,126,121,5,5,train
2023/4/10,114,126,-12,12,train
2023/4/11,121,114,7,7,train
2023/4/12,96,121,-25,25,train
2023/4/13,113,96,17,17,train
2023/4/14,105,113,-8,8,train
2023/4/15,95,105,-10,10,train
2023/4/16,102,95,7,7,train
2023/4/17,89,102,-13,13,train
2023/4/18,110,89,21,21,train
2023/4/19,98,110,-12,12,train
2023/4/20,105,98,7,7,train
2023/4/21,117,105,12,12,train
2023/4/22,124,117,7,7,train
2023/4/23,107,124,-17,17,train
2023/4/24,113,107,6,6,train
2023/4/25,106,113,-7,7,train
2023/4/26,91,106,-15,15,train
2023/4/27,102,91,11,11,train
2023/4/28,100,102,-2,2,train
2023/4/29,105,100,5,5,train
2023/4/30,96,105,-9,9,train
2023/5/1,106,96,10,10,train
2023/5/2,102,106,-4,4,train
2023/5/3,98,102,-4,4,train
2023/5/4,96,98,-2,2,train
2023/5/5,95,96,-1,1,train
2023/5/6,119,95,24,24,train
2023/5/7,105,119,-14,14,train
2023/5/8,121,105,16,16,train
2023/5/9,124,121,3,3,train
2023/5/10,121,124,-3,3,train
2023/5/11,110,121,-11,11,train
2023/5/12,124,110,14,14,train
2023/5/13,118,124,-6,6,train
2023/5/14,157,118,39,39,train
2023/5/15,141,157,-16,16,train
2023/5/16,155,141,14,14,train
2023/5/17,140,155,-15,15,train
2023/5/18,138,140,-2,2,train
2023/5/19,148,138,10,10,train
2023/5/20,107,148,-41,41,train
2023/5/21,113,107,6,6,train
2023/5/22,100,113,-13,13,train
2023/5/23,117,100,17,17,train
2023/5/24,122,117,5,5,train
2023/5/25,124,122,2,2,train
2023/5/26,107,124,-17,17,train
2023/5/27,102,107,-5,5,train
2023/5/28,105,102,3,3,train
2023/5/29,115,105,10,10,train
2023/5/30,125,115,10,10,train
2023/5/31,131,125,6,6,train
2023/6/1,140,131,9,9,train
2023/6/2,135,140,-5,5,train
2023/6/3,131,135,-4,4,train
2023/6/4,128,131,-3,3,train
2023/6/5,101,128,-27,27,train
2023/6/6,106,101,5,5,train
2023/6/7,99,106,-7,7,train
2023/6/8,108,99,9,9,train
2023/6/9,101,108,-7,7,train
2023/6/10,105,101,4,4,train
2023/6/11,112,105,7,7,train
2023/6/12,57,112,-55,55,train
2023/6/13,88,57,31,31,train
2023/6/14,90,88,2,2,train
2023/6/15,43,90,-47,47,train
2023/6/16,70,43,27,27,train
2023/6/17,71,70,1,1,train
2023/6/18,50,71,-21,21,train
2023/6/19,85,50,35,35,train
2023/6/20,40,85,-45,45,train
2023/6/21,54,40,14,14,train
2023/6/22,61,54,7,7,train
2023/6/23,97,61,36,36,train
2023/6/24,47,97,-50,50,train
2023/6/25,45,47,-2,2,train
2023/6/26,56,45,11,11,train
2023/6/27,75,56,19,19,train
2023/6/28,63,75,-12,12,train
2023/6/29,59,63,-4,4,train
2023/6/30,78,59,19,19,train
2023/7/1,81,78,3,3,train
2023/7/2,71,81,-10,10,train
2023/7/3,80,71,9,9,train
2023/7/4,85,80,5,5,train
2023/7/5,92,85,7,7,train
2023/7/6,59,92,-33,33,train
2023/7/7,66,59,7,7,train
2023/7/8,75,66,9,9,train
2023/7/9,58,75,-17,17,train
2023/7/10,83,58,25,25,train
2023/7/11,74,83,-9,9,train
2023/7/12,82,74,8,8,train
2023/7/13,75,82,-7,7,train
2023/7/14,68,75,-7,7,train
2023/7/15,71,68,3,3,train
2023/7/16,64,71,-7,7,train
2023/7/17,47,64,-17,17,train
2023/7/18,71,47,24,24,train
2023/7/19,63,71,-8,8,train
2023/7/20,73,63,10,10,train
2023/7/21,82,73,9,9,train
2023/7/22,68,82,-14,14,train
2023/7/23,73,68,5,5,train
2023/7/24,74,73,1,1,train
2023/7/25,79,74,5,5,train
2023/7/26,85,79,6,6,train
2023/7/27,89,85,4,4,train
2023/7/28,84,89,-5,5,train
2023/7/29,91,84,7,7,train
2023/7/30,108,91,17,17,train
2023/7/31,95,108,-13,13,train
2023/8/1,93,95,-2,2,train
2023/8/2,99,93,6,6,train
2023/8/3,101,99,2,2,train
2023/8/4,92,101,-9,9,train
2023/8/5,91,92,-1,1,train
2023/8/6,85,91,-6,6,train
2023/8/7,96,85,11,11,train
2023/8/8,96,96,0,0,train
2023/8/9,84,96,-12,12,train
2023/8/10,101,84,17,17,train
2023/8/11,105,101,4,4,train
2023/8/12,97,105,-8,8,train
2023/8/13,89,97,-8,8,train
2023/8/14,105,89,16,16,train
2023/8/15,102,105,-3,3,train
2023/8/16,85,102,-17,17,train
2023/8/17,83,85,-2,2,train
2023/8/18,82,83,-1,1,train
2023/8/19,95,82,13,13,train
2023/8/20,87,95,-8,8,train
2023/8/21,91,87,4,4,train
2023/8/22,86,91,-5,5,train
2023/8/23,93,86,7,7,train
2023/8/24,83,93,-10,10,train
2023/8/25,69,83,-14,14,train
2023/8/26,70,69,1,1,train
2023/8/27,82,70,12,12,train
2023/8/28,88,82,6,6,train
2023/8/29,77,88,-11,11,train
2023/8/30,89,77,12,12,train
2023/8/31,64,89,-25,25,train
2023/9/1,82,64,18,18,train
2023/9/2,71,82,-11,11,train
2023/9/3,101,71,30,30,train
2023/9/4,107,101,6,6,train
2023/9/5,94,107,-13,13,train
2023/9/6,86,94,-8,8,train
2023/9/7,105,86,19,19,train
2023/9/8,93,105,-12,12,train
2023/9/9,87,93,-6,6,train
2023/9/10,84,87,-3,3,train
2023/9/11,86,84,2,2,train
2023/9/12,73,86,-13,13,train
2023/9/13,63,73,-10,10,train
2023/9/14,68,63,5,5,train
2023/9/15,101,68,33,33,train
2023/9/16,75,101,-26,26,train
2023/9/17,76,75,1,1,train
2023/9/18,69,76,-7,7,train
2023/9/19,70,69,1,1,train
2023/9/20,81,70,11,11,train
2023/9/21,76,81,-5,5,train
2023/9/22,81,76,5,5,train
2023/9/23,86,81,5,5,train
2023/9/24,90,86,4,4,train
2023/9/25,70,90,-20,20,train
2023/9/26,81,70,11,11,train
2023/9/27,70,81,-11,11,train
2023/9/28,78,70,8,8,train
2023/9/29,85,78,7,7,train
2023/9/30,89,85,4,4,train
2023/10/1,85,89,-4,4,train
2023/10/2,80,85,-5,5,train
2023/10/3,85,80,5,5,train
2023/10/4,89,85,4,4,train
2023/10/5,84,89,-5,5,train
2023/10/6,97,84,13,13,train
2023/10/7,89,97,-8,8,train
2023/10/8,94,89,5,5,train
2023/10/9,87,94,-7,7,train
2023/10/10,113,87,26,26,train
2023/10/11,108,113,-5,5,train
2023/10/12,115,108,7,7,train
2023/10/13,98,115,-17,17,train
2023/10/14,103,98,5,5,train
2023/10/15,110,103,7,7,train
2023/10/16,120,110,10,10,train
2023/10/17,108,120,-12,12,train
2023/10/18,124,108,16,16,train
2023/10/19,119,124,-5,5,train
2023/10/20,116,119,-3,3,train
2023/10/21,120,116,4,4,train
2023/10/22,125,120,5,5,train
2023/10/23,108,125,-17,17,train
2023/10/24,115,108,7,7,train
2023/10/25,107,115,-8,8,train
2023/10/26,101,107,-6,6,train
2023/10/27,99,101,-2,2,train
2023/10/28,84,99,-15,15,train
2023/10/29,95,84,11,11,train
2023/10/30,101,95,6,6,train
2023/10/31,92,101,-9,9,train
2023/11/1,125,92,33,33,train
2023/11/2,114,125,-11,11,train
2023/11/3,108,114,-6,6,train
2023/11/4,106,108,-2,2,train
2023/11/5,110,106,4,4,train
2023/11/6,89,110,-21,21,train
2023/11/7,96,89,7,7,train
2023/11/8,112,96,16,16,train
2023/11/9,108,112,-4,4,train
2023/11/10,68,108,-40,40,train
2023/11/11,72,68,4,4,train
2023/11/12,89,72,17,17,train
2023/11/13,86,89,-3,3,train
2023/11/14,95,86,9,9,train
2023/11/15,103,95,8,8,train
2023/11/16,116,103,13,13,train
2023/11/17,105,116,-11,11,train
2023/11/18,78,105,-27,27,train
2023/11/19,62,78,-16,16,train
2023/11/20,81,62,19,19,train
2023/11/21,75,81,-6,6,train
2023/11/22,85,75,10,10,train
2023/11/23,91,85,6,6,train
2023/11/24,105,91,14,14,train
2023/11/25,98,105,-7,7,train
2023/11/26,102,98,4,4,train
2023/11/27,99,102,-3,3,train
2023/11/28,95,99,-4,4,train
2023/11/29,40,95,-55,55,train
2023/11/30,57,40,17,17,train
2023/12/1,78,57,21,21,train
2023/12/2,64,78,-14,14,train
2023/12/3,75,64,11,11,train
2023/12/4,84,75,9,9,train
2023/12/5,66,84,-18,18,train
2023/12/6,58,66,-8,8,train
2023/12/7,61,58,3,3,train
2023/12/8,33,61,-28,28,train
2023/12/9,56,33,23,23,train
2023/12/10,44,56,-12,12,train
2023/12/11,52,44,8,8,train
2023/12/12,48,52,-4,4,train
2023/12/13,46,48,-2,2,train
2023/12/14,62,46,16,16,train
2023/12/15,41,62,-21,21,train
2023/12/16,51,41,10,10,train
2023/12/17,56,51,5,5,train
2023/12/18,75,56,19,19,train
2023/12/19,43,75,-32,32,train
2023/12/20,49,43,6,6,train
2023/12/21,52,49,3,3,train
2023/12/22,44,52,-8,8,train
2023/12/23,45,44,1,1,train
2023/12/24,41,45,-4,4,train
2023/12/25,48,41,7,7,train
2023/12/26,52,48,4,4,train
2023/12/27,45,52,-7,7,train
2023/12/28,42,45,-3,3,train
2023/12/29,38,42,-4,4,train
2023/12/30,37,38,-1,1,train
2023/12/31,40,37,3,3,train
2024/1/1,38,40,-2,2,train
2024/1/2,40,38,2,2,train
2024/1/3,35,40,-5,5,train
2024/1/4,31,35,-4,4,train
2024/1/5,28,31,-3,3,train
2024/1/6,35,28,7,7,train
2024/1/7,38,35,3,3,train
2024/1/8,26,38,-12,12,train
2024/1/9,23,26,-3,3,train
2024/1/10,38,23,15,15,train
2024/1/11,45,38,7,7,train
2024/1/12,37,45,-8,8,train
2024/1/13,34,37,-3,3,train
2024/1/14,48,34,14,14,train
2024/1/15,45,48,-3,3,train
2024/1/16,41,45,-4,4,train
2024/1/17,48,41,7,7,train
2024/1/18,45,48,-3,3,train
2024/1/19,52,45,7,7,train
2024/1/20,47,52,-5,5,train
2024/1/21,51,47,4,4,train
2024/1/22,44,51,-7,7,train
2024/1/23,46,44,2,2,train
2024/1/24,48,46,2,2,train
2024/1/25,56,48,8,8,train
2024/1/26,50,56,-6,6,train
2024/1/27,45,50,-5,5,train
2024/1/28,51,45,6,6,train
2024/1/29,44,51,-7,7,train
2024/1/30,41,44,-3,3,train
2024/1/31,48,41,7,7,train
2024/2/1,43,48,-5,5,train
2024/2/2,39,43,-4,4,train
2024/2/3,41,39,2,2,train
2024/2/4,46,41,5,5,train
2024/2/5,42,46,-4,4,train
2024/2/6,45,42,3,3,train
2024/2/7,47,45,2,2,train
2024/2/8,42,47,-5,5,train
2024/2/9,45,42,3,3,train
2024/2/10,43,45,-2,2,train
2024/2/11,46,43,3,3,train
2024/2/12,45,46,-1,1,train
2024/2/13,48,45,3,3,train
2024/2/14,42,48,-6,6,train
2024/2/15,43,42,1,1,train
2024/2/16,63,43,20,20,train
2024/2/17,50,63,-13,13,train
2024/2/18,40,50,-10,10,train
2024/2/19,46,40,6,6,train
2024/2/20,43,46,-3,3,train
2024/2/21,56,43,13,13,train
2024/2/22,64,56,8,8,train
2024/2/23,60,64,-4,4,train
2024/2/24,74,60,14,14,train
2024/2/25,61,74,-13,13,train
2024/2/26,65,61,4,4,train
2024/2/27,58,65,-7,7,train
2024/2/28,67,58,9,9,train
2024/2/29,63,67,-4,4,train
2024/3/1,59,63,-4,4,train
2024/3/2,60,59,1,1,train
2024/3/3,59,60,-1,1,train
2024/3/4,77,59,18,18,train
2024/3/5,65,77,-12,12,train
2024/3/6,75,65,10,10,train
2024/3/7,80,75,5,5,train
2024/3/8,71,80,-9,9,train
2024/3/9,73,71,2,2,train
2024/3/10,68,73,-5,5,train
2024/3/11,75,68,7,7,train
2024/3/12,77,75,2,2,train
2024/3/13,78,77,1,1,train
2024/3/14,83,78,5,5,train
2024/3/15,88,83,5,5,train
2024/3/16,85,88,-3,3,train
2024/3/17,78,85,-7,7,train
2024/3/18,105,78,27,27,train
2024/3/19,95,105,-10,10,train
2024/3/20,89,95,-6,6,train
2024/3/21,114,89,25,25,train
2024/3/22,99,114,-15,15,train
2024/3/23,94,99,-5,5,train
2024/3/24,106,94,12,12,train
2024/3/25,108,106,2,2,train
2024/3/26,98,108,-10,10,train
2024/3/27,115,98,17,17,train
2024/3/28,108,115,-7,7,train
2024/3/29,102,108,-6,6,train
2024/3/30,117,102,15,15,train
2024/3/31,110,117,-7,7,train
2024/4/1,109,110,-1,1,train
2024/4/2,101,109,-8,8,train
2024/4/3,112,101,11,11,train
2024/4/4,98,112,-14,14,train
2024/4/5,95,98,-3,3,train
2024/4/6,129,95,34,34,train
2024/4/7,117,129,-12,12,train
2024/4/8,123,117,6,6,train
2024/4/9,152,123,29,29,train
2024/4/10,144,152,-8,8,train
2024/4/11,135,144,-9,9,train
2024/4/12,139,135,4,4,train
2024/4/13,132,139,-7,7,train
2024/4/14,125,132,-7,7,train
2024/4/15,130,125,5,5,train
2024/4/16,122,130,-8,8,train
2024/4/17,140,122,18,18,train
2024/4/18,136,140,-4,4,train
2024/4/19,142,136,6,6,train
2024/4/20,159,142,17,17,train
2024/4/21,140,159,-19,19,train
2024/4/22,128,140,-12,12,train
2024/4/23,131,128,3,3,train
2024/4/24,120,131,-11,11,train
2024/4/25,128,120,8,8,train
2024/4/26,147,128,19,19,train
2024/4/27,135,147,-12,12,train
2024/4/28,128,135,-7,7,train
2024/4/29,119,128,-9,9,train
2024/4/30,131,119,12,12,train
2024/5/1,140,131,9,9,train
2024/5/2,135,140,-5,5,train
2024/5/3,129,135,-6,6,train
2024/5/4,133,129,4,4,train
2024/5/5,135,133,2,2,train
2024/5/6,177,135,42,42,train
2024/5/7,159,177,-18,18,train
2024/5/8,143,159,-16,16,train
2024/5/9,135,143,-8,8,train
2024/5/10,126,135,-9,9,train
2024/5/11,130,126,4,4,train
2024/5/12,145,130,15,15,train
2024/5/13,112,145,-33,33,train
2024/5/14,124,112,12,12,train
2024/5/15,135,124,11,11,train
2024/5/16,121,135,-14,14,train
2024/5/17,130,121,9,9,train
2024/5/18,135,130,5,5,train
2024/5/19,129,135,-6,6,train
2024/5/20,136,129,7,7,train
2024/5/21,126,136,-10,10,train
2024/5/22,115,126,-11,11,train
2024/5/23,121,115,6,6,train
2024/5/24,128,121,7,7,train
2024/5/25,115,128,-13,13,train
2024/5/26,109,115,-6,6,train
2024/5/27,112,109,3,3,train
2024/5/28,120,112,8,8,train
2024/5/29,129,120,9,9,train
2024/5/30,125,129,-4,4,train
2024/5/31,131,125,6,6,train
2024/6/1,136,131.5461521,-4.453847867,4.453847867,train
2024/6/2,140,135.6448417,-4.355158275,4.355158275,train
2024/6/3,143,136.666394,-6.333605982,6.333605982,train
2024/6/4,126,135.6116061,9.611606128,9.611606128,train
2024/6/5,130,130.1034496,0.103449593,0.103449593,train
2024/6/6,122,130.2833074,8.283307412,8.283307412,train
2024/6/7,138,129.035874,-8.964125954,8.964125954,train
2024/6/8,135,134.5934406,-0.406559369,0.406559369,train
2024/6/9,144,135.6830871,-8.316912904,8.316912904,train
2024/6/10,147,141.1189046,-5.88109537,5.88109537,train
2024/6/11,138,140.887641,2.887640963,2.887640963,train
2024/6/12,142,137.4402022,-4.559797763,4.559797763,train
2024/6/13,149,139.4503808,-9.549619241,9.549619241,train
2024/6/14,128,138.4686415,10.46864146,10.46864146,train
2024/6/15,135,130.880775,-4.11922505,4.11922505,train
2024/6/16,129,132.3590926,3.359092597,3.359092597,train
2024/6/17,136,128.3007404,-7.69925957,7.69925957,train
2024/6/18,119,128.8466596,9.846659609,9.846659609,train
2024/6/19,126,123.8424504,-2.157549589,2.157549589,train
2024/6/20,115,128.4082773,13.4082773,13.4082773,train
2024/6/21,120,118.0071318,-1.992868217,1.992868217,train
2024/6/22,128,125.7025411,-2.297458866,2.297458866,train
2024/6/23,135,130.7960249,-4.203975126,4.203975126,train
2024/6/24,145,134.3868436,-10.61315638,10.61315638,train
2024/6/25,140,138.0888676,-1.9111324,1.9111324,train
2024/6/26,143,138.1065403,-4.893459682,4.893459682,train
2024/6/27,121,135.74997,14.74996999,14.74996999,train
2024/6/28,128,127.0493394,-0.950660585,0.950660585,train
2024/6/29,131,131.5010286,0.501028644,0.501028644,train
2024/6/30,139,133.011567,-5.988433026,5.988433026,train
2024/7/8,193,141,52,52,test
2024/7/9,142,193,-51,51,test
2024/7/10,156,142,14,14,test
2024/7/11,136,156,-20,20,test
2024/7/12,129,136,-7,7,test
2024/7/13,114,129,-15,15,test
2024/7/14,144,114,30,30,test
2024/7/15,133,144,-11,11,test
2024/7/16,105,133,-28,28,test
2024/7/17,114,105,9,9,test
2024/7/18,110,114,-4,4,test
2024/7/19,94,110,-16,16,test
2024/7/20,84,94,-10,10,test
2024/7/21,101,84,17,17,test
2024/7/22,96,101,-5,5,test
2024/7/23,94,96,-2,2,test
2024/7/24,98,94,4,4,test
2024/7/25,84,98,-14,14,test
2024/7/26,92,84,8,8,test
2024/7/27,86,92,-6,6,test
2024/7/28,95,86,9,9,test
2024/7/29,90,95,-5,5,test
2024/7/30,85,90,-5,5,test
2024/7/31,84,85,-1,1,test
2024/8/1,84,84,0,0,test
2024/8/2,85,84,1,1,test
2024/8/3,71,85,-14,14,test
2024/8/4,70,71,-1,1,test
2024/8/5,99,70,29,29,test
2024/8/6,87,99,-12,12,test
2024/8/7,88,87,1,1,test
2024/8/8,98,88,10,10,test
2024/8/9,128,98,30,30,test
2024/8/10,115,128,-13,13,test
2024/8/11,133,115,18,18,test
2024/8/12,138,133,5,5,test
2024/8/13,122,138,-16,16,test
2024/8/14,105,122,-17,17,test
2024/8/15,142,105,37,37,test
2024/8/16,133,142,-9,9,test
2024/8/17,140,133,7,7,test
2024/8/18,132,140,-8,8,test
2024/8/19,138,132,6,6,test
2024/8/20,145,138,7,7,test
2024/8/21,141,145,-4,4,test
2024/8/22,135,141,-6,6,test
2024/8/23,133,135,-2,2,test
2024/8/24,142,133,9,9,test
2024/8/25,147,142,5,5,test
2024/8/26,140,147,-7,7,test
2024/8/27,132,140,-8,8,test
2024/8/28,114,132,-18,18,test
2024/8/29,118,114,4,4,test
2024/8/30,105,118,-13,13,test
2024/8/31,110,105,5,5,test
2024/9/1,115,110,5,5,test
2024/9/2,117,115,2,2,test
2024/9/3,96,117,-21,21,test
2024/9/4,106,96,10,10,test
2024/9/5,98,106,-8,8,test
2024/9/6,96,98,-2,2,test
2024/9/7,104,96,8,8,test
2024/9/8,109,104,5,5,test
2024/9/9,101,109,-8,8,test
2024/9/10,95,101,-6,6,test
2024/9/11,89,95,-6,6,test
2024/9/12,77,89,-12,12,test
2024/9/13,82,77,5,5,test
2024/9/14,89,82,7,7,test
2024/9/15,77,89,-12,12,test
2024/9/16,81,77,4,4,test
2024/9/17,89,81,8,8,test
2024/9/18,75,89,-14,14,test
2024/9/19,78,75,3,3,test
2024/9/20,85,78,7,7,test
2024/9/21,81,85,-4,4,test
2024/9/22,78,81,-3,3,test
2024/9/23,71,78,-7,7,test
2024/9/24,82,71,11,11,test
2024/9/25,83,82,1,1,test
2024/9/26,80,83,-3,3,test
2024/9/27,89,80,9,9,test
2024/9/28,90,89,1,1,test
2024/9/29,75,90,-15,15,test
2024/9/30,81,75,6,6,test
2024/10/1,88,81,7,7,test
2024/10/2,84,88,-4,4,test
2024/10/3,90,84,6,6,test
2024/10/4,82,90,-8,8,test
2024/10/5,79,82,-3,3,test
2024/10/6,103,79,24,24,test
2024/10/7,99,103,-4,4,test
2024/10/8,106,99,7,7,test
2024/10/9,77,106,-29,29,test
2024/10/10,80,77,3,3,test
2024/10/11,85,80,5,5,test
2024/10/12,90,85,5,5,test
2024/10/13,85,90,-5,5,test
2024/10/14,99,85,14,14,test
2024/10/15,89,99,-10,10,test
2024/10/16,85,89,-4,4,test
2024/10/17,91,85,6,6,test
2024/10/18,98,91,7,7,test
2024/10/19,95,98,-3,3,test
2024/10/20,91,95,-4,4,test
2024/10/21,87,91,-4,4,test
2024/10/22,90,87,3,3,test
2024/10/23,92,90,2,2,test
2024/10/24,71,92,-21,21,test
2024/10/25,76,71,5,5,test
2024/10/26,80,76,4,4,test
2024/10/27,84,80,4,4,test
2024/10/28,88,84,4,4,test
2024/10/29,61,88,-27,27,test
2024/10/30,72,61,11,11,test
2024/10/31,66,72,-6,6,test
2024/11/1,70,66,4,4,test
2024/11/2,73,70,3,3,test
2024/11/3,80,73,7,7,test
2024/11/4,84,80,4,4,test
2024/11/5,63,84,-21,21,test
2024/11/6,65,63,2,2,test
2024/11/7,72,65,7,7,test
2024/11/8,80,72,8,8,test
2024/11/9,83,80,3,3,test
2024/11/10,88,83,5,5,test
2024/11/11,91,88,3,3,test
2024/11/12,89,91,-2,2,test
2024/11/13,106,89,17,17,test
2024/11/14,75,106,-31,31,test
2024/11/15,63,75,-12,12,test
2024/11/16,71,63,8,8,test
2024/11/17,75,71,4,4,test
2024/11/18,61,75,-14,14,test
2024/11/19,62,61,1,1,test
2024/11/20,73,62,11,11,test
2024/11/21,70,73,-3,3,test
2024/11/22,59,70,-11,11,test
2024/11/23,69,59,10,10,test
2024/11/24,70,69,1,1,test
2024/11/25,73,70,3,3,test
2024/11/26,67,73,-6,6,test
2024/11/27,70,67,3,3,test
2024/11/28,66,70,-4,4,test
2024/11/29,60,66,-6,6,test
2024/11/30,55,60,-5,5,test
2024/12/1,73,55,18,18,test
2024/12/2,67,73,-6,6,test
2024/12/3,70,67,3,3,test
2024/12/4,66,70,-4,4,test
2024/12/5,60,66,-6,6,test
2024/12/6,55,60,-5,5,test
2024/12/7,55,55,0,0,test
2024/12/8,59,55,4,4,test
2024/12/9,68,59,9,9,test
2024/12/10,63,68,-5,5,test
2024/12/11,70,63,7,7,test
2024/12/12,74,70,4,4,test
2024/12/13,69,74,-5,5,test
2024/12/14,80,69,11,11,test
2024/12/15,98,80,18,18,test
2024/12/16,102,98,4,4,test
2024/12/17,131,102,29,29,test
2024/12/18,128,131,-3,3,test
2024/12/19,135,128,7,7,test
2024/12/20,131,135,-4,4,test
2024/12/21,129,131,-2,2,test
2024/12/22,133,129,4,4,test
2024/12/23,147,133,14,14,test
2024/12/24,156,147,9,9,test
2024/12/25,149,156,-7,7,test
2024/12/26,160,149,11,11,test
2024/12/27,155,160,-5,5,test
2024/12/28,149,155,-6,6,test
2024/12/29,150,149,1,1,test
2024/12/30,148,150,-2,2,test
2024/12/31,145,148,-3,3,test
2025/1/1,135,145,-10,10,test
2025/1/2,121,135,-14,14,test
2025/1/3,132,121,11,11,test
2025/1/4,139,132,7,7,test
2025/1/5,125,139,-14,14,test
2025/1/6,101,125,-24,24,test
2025/1/7,106,101,5,5,test
2025/1/8,110,106,4,4,test
2025/1/9,115,110,5,5,test
2025/1/10,121,115,6,6,test
2025/1/11,119,121,-2,2,test
2025/1/12,124,119,5,5,test
2025/1/13,115,124,-9,9,test
2025/1/14,112,115,-3,3,test
2025/1/15,105,112,-7,7,test
2025/1/16,109,105,4,4,test
2025/1/17,110,109,1,1,test
2025/1/18,113,110,3,3,test
2025/1/19,108,113,-5,5,test
2025/1/20,115,108,7,7,test
2025/1/21,111,115,-4,4,test
2025/1/22,109,111,-2,2,test
2025/1/23,101,109,-8,8,test
2025/1/24,105,101,4,4,test
2025/1/25,108,105,3,3,test
2025/1/26,110,108,2,2,test
2025/1/27,106,110,-4,4,test
2025/1/28,102,106,-4,4,test
2025/1/29,108,102,6,6,test
2025/1/30,106,108,-2,2,test
2025/1/31,103,106,-3,3,test
2025/2/1,114,103,11,11,test
2025/2/2,105,114,-9,9,test
2025/2/3,109,105,4,4,test
2025/2/4,103,109,-6,6,test
2025/2/5,115,103,12,12,test
2025/2/6,121,115,6,6,test
2025/2/7,115,121,-6,6,test
2025/2/8,85,115,-30,30,test
2025/2/9,68,85,-17,17,test
2025/2/10,65,68,-3,3,test
2025/2/11,68,65,3,3,test
2025/2/12,71,68,3,3,test
2025/2/13,76,71,5,5,test
2025/2/14,57,76,-19,19,test
2025/2/15,61,57,4,4,test
2025/2/16,64,61,3,3,test
2025/2/17,68,64,4,4,test
2025/2/18,57,68,-11,11,test
2025/2/19,42,57,-15,15,test
2025/2/20,48,42,6,6,test
2025/2/21,54,48,6,6,test
2025/2/22,60,54,6,6,test
2025/2/23,62,60,2,2,test
2025/2/24,52,62,-10,10,test
2025/2/25,45,52,-7,7,test
2025/2/26,40,45,-5,5,test
2025/2/27,46,40,6,6,test
2025/2/28,50,46,4,4,test
2025/3/1,52,50,2,2,test
2025/3/2,51,52,-1,1,test
2025/3/3,56,51,5,5,test
2025/3/4,59,56,3,3,test
2025/3/5,60,59,1,1,test
2025/3/6,65,60,5,5,test
2025/3/7,68,65,3,3,test
2025/3/8,66,68,-2,2,test
2025/3/9,62,66,-4,4,test
2025/3/10,68,62,6,6,test
2025/3/11,72,68,4,4,test
2025/3/12,68,72,-4,4,test
2025/3/13,70,68,2,2,test
2025/3/14,59,70,-11,11,test
2025/3/15,60,59,1,1,test
2025/3/16,65,60,5,5,test
2025/3/17,75,65,10,10,test
2025/3/18,85,75,10,10,test
2025/3/19,91,85,6,6,test
2025/3/20,89,91,-2,2,test
2025/3/21,92,89,3,3,test
2025/3/22,68,92,-24,24,test
2025/3/23,77,68,9,9,test
2025/3/24,84,77,7,7,test
2025/3/25,66,84,-18,18,test
2025/3/26,73,66,7,7,test
2025/3/27,75,73,2,2,test
2025/3/28,69,75,-6,6,test
2025/3/29,73,69,4,4,test
2025/3/30,70,73,-3,3,test
2025/3/31,78,70,8,8,test
2025/4/1,84,78,6,6,test
2025/4/2,80,84,-4,4,test
2025/4/3,105,80,25,25,test
2025/4/4,101,105,-4,4,test
2025/4/5,112,101,11,11,test
2025/4/6,105,112,-7,7,test
2025/4/7,66,105,-39,39,test
2025/4/8,71,66,5,5,test
2025/4/9,69,71,-2,2,test
2025/4/10,61,69,-8,8,test
2025/4/11,70,61,9,9,test
2025/4/12,72,70,2,2,test
2025/4/13,78,72,6,6,test
2025/4/14,76,78,-2,2,test
2025/4/15,75,76,-1,1,test
2025/4/16,77,75,2,2,test
2025/4/17,71,77,-6,6,test
2025/4/18,75,71,4,4,test
2025/4/19,79,75,4,4,test
2025/4/20,80,79,1,1,test
2025/4/21,95,80,15,15,test
2025/4/22,78,95,-17,17,test
2025/4/23,78,78,0,0,test
2025/4/24,76,78,-2,2,test
2025/4/25,85,76,9,9,test
2025/4/26,91,85,6,6,test
2025/4/27,110,91,19,19,test
2025/4/28,99.2,110,-10.8,10.8,test
2025/4/29,101,99.2,1.8,1.8,test
2025/4/30,100,101,-1,1,test
2025/5/1,112,100,12,12,test
2025/5/2,99,112,-13,13,test
2025/5/3,101,99,2,2,test
2025/5/4,110,101,9,9,test
2025/5/5,116,110,6,6,test
2025/5/6,120,116,4,4,test
2025/5/7,121,120,1,1,test
2025/5/8,136,121,15,15,test
2025/5/9,131,136,-5,5,test
2025/5/10,136,131,5,5,test
2025/5/11,139,136,3,3,test
2025/5/12,142,139,3,3,test
2025/5/13,133,142,-9,9,test
2025/5/14,138,133,5,5,test
2025/5/15,141,138,3,3,test
2025/5/16,129,141,-12,12,test
2025/5/17,130,129,1,1,test
2025/5/18,126,130,-4,4,test
2025/5/19,118,126,-8,8,test
2025/5/20,123,118,5,5,test
2025/5/21,114,123,-9,9,test
2025/5/22,118,114,4,4,test
