time_col_std,y_true_std,y_pred_std,residual,abs_error,dataset
2021/4/12,346,353.9053514,-7.905351379,7.905351379,train
2021/4/13,362,349.0835784,12.91642155,12.91642155,train
2021/4/14,351,359.1149251,-8.114925146,8.114925146,train
2021/4/15,374,355.5845331,18.41546691,18.41546691,train
2021/4/16,354,367.2930161,-13.29301611,13.29301611,train
2021/4/17,344,355.1629783,-11.16297829,11.16297829,train
2021/4/18,323,346.4157809,-23.4157809,23.4157809,train
2021/4/19,346,334.7363299,11.2636701,11.2636701,train
2021/4/20,385,351.5305875,33.46941252,33.46941252,train
2021/4/21,374,379.4057511,-5.405751072,5.405751072,train
2021/4/22,366,373.0788402,-7.078840165,7.078840165,train
2021/4/23,378,367.4176575,10.58234251,10.58234251,train
2021/4/24,389,377.1122889,11.88771108,11.88771108,train
2021/4/25,331,375.7491332,-44.74913318,44.74913318,train
2021/4/26,315,337.874147,-22.87414698,22.87414698,train
2021/4/27,365,329.9579835,35.04201646,35.04201646,train
2021/4/28,356,361.5259988,-5.525998787,5.525998787,train
2021/4/29,370,361.9052392,8.094760827,8.094760827,train
2021/4/30,361,369.7010442,-8.701044157,8.701044157,train
2021/5/1,362,362.7226201,-0.72262007,0.72262007,train
2021/5/2,357,360.5321126,-3.532112619,3.532112619,train
2021/5/3,334,353.041422,-19.04142202,19.04142202,train
2021/5/4,351,342.6354595,8.364540496,8.364540496,train
2021/5/5,325,347.2767322,-22.27673222,22.27673222,train
2021/5/6,352,336.5287978,15.47120218,15.47120218,train
2021/5/7,345,351.8268831,-6.826883119,6.826883119,train
2021/5/8,357,351.0608482,5.939151756,5.939151756,train
2021/5/9,345,356.7347106,-11.73471057,11.73471057,train
2021/5/10,375.1,354.325588,20.77441203,20.77441203,train
2021/5/11,365,369.760572,-4.760572023,4.760572023,train
2021/5/12,354,361.7109376,-7.71093758,7.71093758,train
2021/5/13,364,358.0857951,5.914204932,5.914204932,train
2021/5/14,375,363.0934902,11.90650985,11.90650985,train
2021/5/15,384,374.1589745,9.841025494,9.841025494,train
2021/5/16,378,380.7121155,-2.712115523,2.712115523,train
2021/5/17,376,376.7785103,-0.778510292,0.778510292,train
2021/5/18,387,374.8347082,12.16529179,12.16529179,train
2021/5/19,354,379.6198931,-25.61989314,25.61989314,train
2021/5/20,365,361.0051897,3.994810339,3.994810339,train
2021/5/21,354,365.7617804,-11.7617804,11.7617804,train
2021/5/22,355,355.9195098,-0.919509784,0.919509784,train
2021/5/23,324,353.3063582,-29.30635821,29.30635821,train
2021/5/24,378,339.968929,38.03107101,38.03107101,train
2021/5/25,351,374.8060464,-23.80604645,23.80604645,train
2021/5/26,499,377.1427285,121.8572715,121.8572715,train
2021/5/27,478,474.7800136,3.21998639,3.21998639,train
2021/5/28,493,473.266064,19.73393604,19.73393604,train
2021/5/29,469,477.7086826,-8.708682555,8.708682555,train
2021/5/30,426,460.6662769,-34.66627689,34.66627689,train
2021/5/31,440,428.7497193,11.2502807,11.2502807,train
2021/6/1,466,445.7057782,20.29422179,20.29422179,train
2021/6/2,454,461.2598904,-7.259890433,7.259890433,train
2021/6/3,505,465.2297528,39.77024724,39.77024724,train
2021/6/4,525,500.9560237,24.04397632,24.04397632,train
2021/6/5,510,515.3845772,-5.384577206,5.384577206,train
2021/6/6,486,502.6661836,-16.66618355,16.66618355,train
2021/6/7,475,484.6743251,-9.674325105,9.674325105,train
2021/6/8,484,476.8766262,7.123373769,7.123373769,train
2021/6/9,460,479.1918151,-19.19181509,19.19181509,train
2021/6/10,520,474.7353093,45.2646907,45.2646907,train
2021/6/11,516,514.5574223,1.442577651,1.442577651,train
2021/6/12,507,509.2745761,-2.274576115,2.274576115,train
2021/6/13,496,502.0450885,-6.045088471,6.045088471,train
2021/6/14,485,492.5286211,-7.528621149,7.528621149,train
2021/6/15,453,476.1276912,-23.12769124,23.12769124,train
2021/6/16,441,453.8431271,-12.84312712,12.84312712,train
2021/6/17,457,445.2437293,11.75627068,11.75627068,train
2021/6/18,359,440.1333853,-81.13338527,81.13338527,train
2021/6/19,346,373.0583213,-27.05832132,27.05832132,train
2021/6/20,355,359.0849659,-4.084965864,4.084965864,train
2021/6/21,364,362.3519207,1.648079275,1.648079275,train
2021/6/22,340,363.2513011,-23.25130109,23.25130109,train
2021/6/23,347,348.2136568,-1.213656809,1.213656809,train
2021/6/24,350,350.7884129,-0.788412884,0.788412884,train
2021/6/25,387,357.0150724,29.98492758,29.98492758,train
2021/6/26,375,380.6839091,-5.683909066,5.683909066,train
2021/6/27,367,372.0761892,-5.076189168,5.076189168,train
2021/6/28,351,364.3061588,-13.3061588,13.3061588,train
2021/6/29,361,355.0770432,5.922956795,5.922956795,train
2021/6/30,354,358.0484687,-4.04846866,4.04846866,train
2021/7/1,345,355.5936197,-10.59361967,10.59361967,train
2021/7/2,353,349.1404348,3.859565243,3.859565243,train
2021/7/3,345,353.4086797,-8.408679682,8.408679682,train
2021/7/4,366,353.7844369,12.21556309,12.21556309,train
2021/7/5,352,364.8128681,-12.81286811,12.81286811,train
2021/7/6,341,354.534612,-13.534612,13.534612,train
2021/7/7,351,347.0213669,3.978633104,3.978633104,train
2021/7/8,364,356.2693503,7.73064972,7.73064972,train
2021/7/9,384,367.8964796,16.10352036,16.10352036,train
2021/7/10,378,380.1766365,-2.176636479,2.176636479,train
2021/7/11,376,377.548119,-1.54811896,1.54811896,train
2021/7/12,387,376.2725678,10.72743222,10.72743222,train
2021/7/13,354,382.3461155,-28.34611553,28.34611553,train
2021/7/14,365,359.0047257,5.995274328,5.995274328,train
2021/7/15,354,362.0452714,-8.04527137,8.04527137,train
2021/7/16,355,360.9041458,-5.904145794,5.904145794,train
2021/7/17,324,356.7336228,-32.7336228,32.7336228,train
2021/7/18,378,342.7426684,35.25733164,35.25733164,train
2021/7/19,351,372.3932908,-21.39329079,21.39329079,train
2021/7/20,499,382.0237103,116.9762897,116.9762897,train
2021/7/21,478,477.3849947,0.615005257,0.615005257,train
2021/7/22,493,476.711964,16.28803596,16.28803596,train
2021/7/23,469,480.2891893,-11.28918927,11.28918927,train
2021/7/24,426,458.9388481,-32.9388481,32.9388481,train
2021/7/25,440,430.5805548,9.419445212,9.419445212,train
2021/7/26,466,446.3613624,19.63863757,19.63863757,train
2021/7/27,454,462.8088373,-8.808837341,8.808837341,train
2021/7/28,505,467.8277885,37.17221152,37.17221152,train
2021/7/29,525,504.6770368,20.3229632,20.3229632,train
